District,Number_of_Cases,Week_Start_Date,Month,Year,Week,Week_End_Date
Mullaitivu,1,12/3/2022,12,2022,49,12/9/2022
Nuwara Eliya,2,12/3/2022,12,2022,49,12/9/2022
Polonnaruwa,2,12/3/2022,12,2022,49,12/9/2022
Puttalam,15,12/3/2022,12,2022,49,12/9/2022
Ratnapura,22,12/3/2022,12,2022,49,12/9/2022
Trincomalee,15,12/3/2022,12,2022,49,12/9/2022
Vavuniya,1,12/3/2022,12,2022,49,12/9/2022
Ampara,0,12/10/2022,12,2022,50,12/16/2022
Anuradhapura,3,12/10/2022,12,2022,50,12/16/2022
Badulla,51,12/10/2022,12,2022,50,12/16/2022
Batticaloa,8,12/10/2022,12,2022,50,12/16/2022
Colombo,25,12/10/2022,12,2022,50,12/16/2022
Galle,38,12/10/2022,12,2022,50,12/16/2022
Gampaha,10,12/10/2022,12,2022,50,12/16/2022
Hambantota,18,12/10/2022,12,2022,50,12/16/2022
Jaffna,17,12/10/2022,12,2022,50,12/16/2022
Kalmunai,17,12/10/2022,12,2022,50,12/16/2022
Kalutara,48,12/10/2022,12,2022,50,12/16/2022
Kandy,73,12/10/2022,12,2022,50,12/16/2022
Kegalle,66,12/10/2022,12,2022,50,12/16/2022
Kilinochchi,6,12/10/2022,12,2022,50,12/16/2022
Kurunegala,58,12/10/2022,12,2022,50,12/16/2022
Mannar,1,12/10/2022,12,2022,50,12/16/2022
Matale,19,12/10/2022,12,2022,50,12/16/2022
Matara,27,12/10/2022,12,2022,50,12/16/2022
Monaragala,7,12/10/2022,12,2022,50,12/16/2022
Mullaitivu,0,12/10/2022,12,2022,50,12/16/2022
Nuwara Eliya,5,12/10/2022,12,2022,50,12/16/2022
Polonnaruwa,2,12/10/2022,12,2022,50,12/16/2022
Puttalam,11,12/10/2022,12,2022,50,12/16/2022
Ratnapura,41,12/10/2022,12,2022,50,12/16/2022
Trincomalee,12,12/10/2022,12,2022,50,12/16/2022
Vavuniya,0,12/10/2022,12,2022,50,12/16/2022
Ampara,4,12/17/2022,12,2022,51,12/23/2022
Anuradhapura,5,12/17/2022,12,2022,51,12/23/2022
Badulla,41,12/17/2022,12,2022,51,12/23/2022
Batticaloa,10,12/17/2022,12,2022,51,12/23/2022
Colombo,20,12/17/2022,12,2022,51,12/23/2022
Galle,28,12/17/2022,12,2022,51,12/23/2022
Gampaha,11,12/17/2022,12,2022,51,12/23/2022
Hambantota,9,12/17/2022,12,2022,51,12/23/2022
Jaffna,13,12/17/2022,12,2022,51,12/23/2022
Kalmunai,19,12/17/2022,12,2022,51,12/23/2022
Kalutara,64,12/17/2022,12,2022,51,12/23/2022
Kandy,64,12/17/2022,12,2022,51,12/23/2022
Kegalle,43,12/17/2022,12,2022,51,12/23/2022
Kilinochchi,1,12/17/2022,12,2022,51,12/23/2022
Kurunegala,66,12/17/2022,12,2022,51,12/23/2022
Mannar,10,12/17/2022,12,2022,51,12/23/2022
Matale,27,12/17/2022,12,2022,51,12/23/2022
Matara,34,12/17/2022,12,2022,51,12/23/2022
Monaragala,9,12/17/2022,12,2022,51,12/23/2022
Mullaitivu,1,12/17/2022,12,2022,51,12/23/2022
Nuwara Eliya,4,12/17/2022,12,2022,51,12/23/2022
Polonnaruwa,9,12/17/2022,12,2022,51,12/23/2022
Puttalam,90,12/17/2022,12,2022,51,12/23/2022
Ratnapura,35,12/17/2022,12,2022,51,12/23/2022
Trincomalee,21,12/17/2022,12,2022,51,12/23/2022
Vavuniya,0,12/17/2022,12,2022,51,12/23/2022
Ampara,3,12/24/2022,12,2022,52,12/30/2022
Anuradhapura,9,12/24/2022,12,2022,52,12/30/2022
Badulla,29,12/24/2022,12,2022,52,12/30/2022
Batticaloa,23,12/24/2022,12,2022,52,12/30/2022
Colombo,25,12/24/2022,12,2022,52,12/30/2022
Galle,28,12/24/2022,12,2022,52,12/30/2022
Gampaha,23,12/24/2022,12,2022,52,12/30/2022
Hambantota,13,12/24/2022,12,2022,52,12/30/2022
Jaffna,12,12/24/2022,12,2022,52,12/30/2022
Kalmunai,17,12/24/2022,12,2022,52,12/30/2022
Kalutara,74,12/24/2022,12,2022,52,12/30/2022
Kandy,50,12/24/2022,12,2022,52,12/30/2022
Kegalle,46,12/24/2022,12,2022,52,12/30/2022
Kilinochchi,8,12/24/2022,12,2022,52,12/30/2022
Kurunegala,51,12/24/2022,12,2022,52,12/30/2022
Mannar,7,12/24/2022,12,2022,52,12/30/2022
Matale,25,12/24/2022,12,2022,52,12/30/2022
Matara,22,12/24/2022,12,2022,52,12/30/2022
Monaragala,5,12/24/2022,12,2022,52,12/30/2022
Mullaitivu,4,12/24/2022,12,2022,52,12/30/2022
Nuwara Eliya,3,12/24/2022,12,2022,52,12/30/2022
Polonnaruwa,9,12/24/2022,12,2022,52,12/30/2022
Puttalam,21,12/24/2022,12,2022,52,12/30/2022
Ratnapura,26,12/24/2022,12,2022,52,12/30/2022
Trincomalee,23,12/24/2022,12,2022,52,12/30/2022
Vavuniya,1,12/24/2022,12,2022,52,12/30/2022
Ampara,6,12/31/2022,1,2023,1,1/6/2023
Anuradhapura,7,12/31/2022,1,2023,1,1/6/2023
Badulla,55,12/31/2022,1,2023,1,1/6/2023
Batticaloa,34,12/31/2022,1,2023,1,1/6/2023
Colombo,196,12/31/2022,1,2023,1,1/6/2023
Galle,24,12/31/2022,1,2023,1,1/6/2023
Gampaha,188,12/31/2022,1,2023,1,1/6/2023
Hambantota,14,12/31/2022,1,2023,1,1/6/2023
Jaffna,127,12/31/2022,1,2023,1,1/6/2023
Kalmunai,86,12/31/2022,1,2023,1,1/6/2023
Kalutara,80,12/31/2022,1,2023,1,1/6/2023
Kandy,72,12/31/2022,1,2023,1,1/6/2023
Kegalle,40,12/31/2022,1,2023,1,1/6/2023
Kilinochchi,3,12/31/2022,1,2023,1,1/6/2023
Kurunegala,56,12/31/2022,1,2023,1,1/6/2023
Mannar,2,12/31/2022,1,2023,1,1/6/2023
Matale,38,12/31/2022,1,2023,1,1/6/2023
Matara,34,12/31/2022,1,2023,1,1/6/2023
Monaragala,8,12/31/2022,1,2023,1,1/6/2023
Mullaitivu,0,12/31/2022,1,2023,1,1/6/2023
Nuwara Eliya,5,12/31/2022,1,2023,1,1/6/2023
Polonnaruwa,13,12/31/2022,1,2023,1,1/6/2023
Puttalam,200,12/31/2022,1,2023,1,1/6/2023
Ratnapura,44,12/31/2022,1,2023,1,1/6/2023
Trincomalee,19,12/31/2022,1,2023,1,1/6/2023
Vavuniya,0,12/31/2022,1,2023,1,1/6/2023
Ampara,7,1/7/2023,1,2023,2,1/13/2023
Anuradhapura,16,1/7/2023,1,2023,2,1/13/2023
Badulla,37,1/7/2023,1,2023,2,1/13/2023
Batticaloa,29,1/7/2023,1,2023,2,1/13/2023
Colombo,341,1/7/2023,1,2023,2,1/13/2023
Galle,54,1/7/2023,1,2023,2,1/13/2023
Gampaha,146,1/7/2023,1,2023,2,1/13/2023
Hambantota,19,1/7/2023,1,2023,2,1/13/2023
Jaffna,135,1/7/2023,1,2023,2,1/13/2023
Kalmunai,173,1/7/2023,1,2023,2,1/13/2023
Kalutara,86,1/7/2023,1,2023,2,1/13/2023
Kandy,87,1/7/2023,1,2023,2,1/13/2023
Kegalle,53,1/7/2023,1,2023,2,1/13/2023
Kilinochchi,4,1/7/2023,1,2023,2,1/13/2023
Kurunegala,75,1/7/2023,1,2023,2,1/13/2023
Mannar,8,1/7/2023,1,2023,2,1/13/2023
Matale,38,1/7/2023,1,2023,2,1/13/2023
Matara,46,1/7/2023,1,2023,2,1/13/2023
Monaragala,9,1/7/2023,1,2023,2,1/13/2023
Mullaitivu,2,1/7/2023,1,2023,2,1/13/2023
Nuwara Eliya,5,1/7/2023,1,2023,2,1/13/2023
Polonnaruwa,28,1/7/2023,1,2023,2,1/13/2023
Puttalam,219,1/7/2023,1,2023,2,1/13/2023
Ratnapura,29,1/7/2023,1,2023,2,1/13/2023
Trincomalee,31,1/7/2023,1,2023,2,1/13/2023
Vavuniya,0,1/7/2023,1,2023,2,1/13/2023
Ampara,8,1/14/2023,1,2023,3,1/20/2023
Anuradhapura,15,1/14/2023,1,2023,3,1/20/2023
Badulla,26,1/14/2023,1,2023,3,1/20/2023
Batticaloa,41,1/14/2023,1,2023,3,1/20/2023
Colombo,204,1/14/2023,1,2023,3,1/20/2023
Galle,40,1/14/2023,1,2023,3,1/20/2023
Gampaha,196,1/14/2023,1,2023,3,1/20/2023
Hambantota,24,1/14/2023,1,2023,3,1/20/2023
Jaffna,89,1/14/2023,1,2023,3,1/20/2023
Kalmunai,138,1/14/2023,1,2023,3,1/20/2023
Kalutara,81,1/14/2023,1,2023,3,1/20/2023
Kandy,65,1/14/2023,1,2023,3,1/20/2023
Kegalle,51,1/14/2023,1,2023,3,1/20/2023
Kilinochchi,6,1/14/2023,1,2023,3,1/20/2023
Kurunegala,79,1/14/2023,1,2023,3,1/20/2023
Mannar,4,1/14/2023,1,2023,3,1/20/2023
Matale,25,1/14/2023,1,2023,3,1/20/2023
Matara,39,1/14/2023,1,2023,3,1/20/2023
Monaragala,6,1/14/2023,1,2023,3,1/20/2023
Mullaitivu,1,1/14/2023,1,2023,3,1/20/2023
Nuwara Eliya,3,1/14/2023,1,2023,3,1/20/2023
Polonnaruwa,22,1/14/2023,1,2023,3,1/20/2023
Puttalam,212,1/14/2023,1,2023,3,1/20/2023
Ratnapura,45,1/14/2023,1,2023,3,1/20/2023
Trincomalee,41,1/14/2023,1,2023,3,1/20/2023
Vavuniya,4,1/14/2023,1,2023,3,1/20/2023
Ampara,1,1/21/2023,1,2023,4,1/27/2023
Anuradhapura,15,1/21/2023,1,2023,4,1/27/2023
Badulla,38,1/21/2023,1,2023,4,1/27/2023
Batticaloa,38,1/21/2023,1,2023,4,1/27/2023
Colombo,279,1/21/2023,1,2023,4,1/27/2023
Galle,48,1/21/2023,1,2023,4,1/27/2023
Gampaha,218,1/21/2023,1,2023,4,1/27/2023
Hambantota,22,1/21/2023,1,2023,4,1/27/2023
Jaffna,70,1/21/2023,1,2023,4,1/27/2023
Kalmunai,108,1/21/2023,1,2023,4,1/27/2023
Kalutara,94,1/21/2023,1,2023,4,1/27/2023
Kandy,72,1/21/2023,1,2023,4,1/27/2023
Kegalle,43,1/21/2023,1,2023,4,1/27/2023
Kilinochchi,0,1/21/2023,1,2023,4,1/27/2023
Kurunegala,51,1/21/2023,1,2023,4,1/27/2023
Mannar,2,1/21/2023,1,2023,4,1/27/2023
Matale,22,1/21/2023,1,2023,4,1/27/2023
Matara,34,1/21/2023,1,2023,4,1/27/2023
Monaragala,8,1/21/2023,1,2023,4,1/27/2023
Mullaitivu,1,1/21/2023,1,2023,4,1/27/2023
Nuwara Eliya,3,1/21/2023,1,2023,4,1/27/2023
Polonnaruwa,11,1/21/2023,1,2023,4,1/27/2023
Puttalam,117,1/21/2023,1,2023,4,1/27/2023
Ratnapura,20,1/21/2023,1,2023,4,1/27/2023
Trincomalee,34,1/21/2023,1,2023,4,1/27/2023
Vavuniya,1,1/21/2023,1,2023,4,1/27/2023
Ampara,1,1/28/2023,1,2023,5,2/3/2023
Anuradhapura,7,1/28/2023,1,2023,5,2/3/2023
Badulla,43,1/28/2023,1,2023,5,2/3/2023
Batticaloa,40,1/28/2023,1,2023,5,2/3/2023
Colombo,247,1/28/2023,1,2023,5,2/3/2023
Galle,58,1/28/2023,1,2023,5,2/3/2023
Gampaha,154,1/28/2023,1,2023,5,2/3/2023
Hambantota,17,1/28/2023,1,2023,5,2/3/2023
Jaffna,63,1/28/2023,1,2023,5,2/3/2023
Kalmunai,60,1/28/2023,1,2023,5,2/3/2023
Kalutara,105,1/28/2023,1,2023,5,2/3/2023
Kandy,85,1/28/2023,1,2023,5,2/3/2023
Kegalle,30,1/28/2023,1,2023,5,2/3/2023
Kilinochchi,7,1/28/2023,1,2023,5,2/3/2023
Kurunegala,67,1/28/2023,1,2023,5,2/3/2023
Mannar,0,1/28/2023,1,2023,5,2/3/2023
Matale,19,1/28/2023,1,2023,5,2/3/2023
Matara,20,1/28/2023,1,2023,5,2/3/2023
Monaragala,9,1/28/2023,1,2023,5,2/3/2023
Mullaitivu,1,1/28/2023,1,2023,5,2/3/2023
Nuwara Eliya,3,1/28/2023,1,2023,5,2/3/2023
Polonnaruwa,18,1/28/2023,1,2023,5,2/3/2023
Puttalam,190,1/28/2023,1,2023,5,2/3/2023
Ratnapura,49,1/28/2023,1,2023,5,2/3/2023
Trincomalee,22,1/28/2023,1,2023,5,2/3/2023
Vavuniya,0,1/28/2023,1,2023,5,2/3/2023
Ampara,7,2/4/2023,2,2023,6,2/10/2023
Anuradhapura,9,2/4/2023,2,2023,6,2/10/2023
Badulla,38,2/4/2023,2,2023,6,2/10/2023
Batticaloa,62,2/4/2023,2,2023,6,2/10/2023
Colombo,222,2/4/2023,2,2023,6,2/10/2023
Galle,49,2/4/2023,2,2023,6,2/10/2023
Gampaha,172,2/4/2023,2,2023,6,2/10/2023
Hambantota,29,2/4/2023,2,2023,6,2/10/2023
Jaffna,46,2/4/2023,2,2023,6,2/10/2023
Kalmunai,89,2/4/2023,2,2023,6,2/10/2023
Kalutara,84,2/4/2023,2,2023,6,2/10/2023
Kandy,75,2/4/2023,2,2023,6,2/10/2023
Kegalle,45,2/4/2023,2,2023,6,2/10/2023
Kilinochchi,3,2/4/2023,2,2023,6,2/10/2023
Kurunegala,50,2/4/2023,2,2023,6,2/10/2023
Mannar,0,2/4/2023,2,2023,6,2/10/2023
Matale,20,2/4/2023,2,2023,6,2/10/2023
Matara,49,2/4/2023,2,2023,6,2/10/2023
Monaragala,8,2/4/2023,2,2023,6,2/10/2023
Mullaitivu,0,2/4/2023,2,2023,6,2/10/2023
Nuwara Eliya,5,2/4/2023,2,2023,6,2/10/2023
Polonnaruwa,16,2/4/2023,2,2023,6,2/10/2023
Puttalam,118,2/4/2023,2,2023,6,2/10/2023
Ratnapura,60,2/4/2023,2,2023,6,2/10/2023
Trincomalee,35,2/4/2023,2,2023,6,2/10/2023
Vavuniya,0,2/4/2023,2,2023,6,2/10/2023
Ampara,1,2/11/2023,2,2023,7,2/17/2023
Anuradhapura,11,2/11/2023,2,2023,7,2/17/2023
Badulla,35,2/11/2023,2,2023,7,2/17/2023
Batticaloa,41,2/11/2023,2,2023,7,2/17/2023
Colombo,160,2/11/2023,2,2023,7,2/17/2023
Galle,35,2/11/2023,2,2023,7,2/17/2023
Gampaha,179,2/11/2023,2,2023,7,2/17/2023
Hambantota,20,2/11/2023,2,2023,7,2/17/2023
Jaffna,39,2/11/2023,2,2023,7,2/17/2023
Kalmunai,54,2/11/2023,2,2023,7,2/17/2023
Kalutara,46,2/11/2023,2,2023,7,2/17/2023
Kandy,53,2/11/2023,2,2023,7,2/17/2023
Kegalle,52,2/11/2023,2,2023,7,2/17/2023
Kilinochchi,2,2/11/2023,2,2023,7,2/17/2023
Kurunegala,32,2/11/2023,2,2023,7,2/17/2023
Mannar,0,2/11/2023,2,2023,7,2/17/2023
Matale,21,2/11/2023,2,2023,7,2/17/2023
Matara,38,2/11/2023,2,2023,7,2/17/2023
Monaragala,13,2/11/2023,2,2023,7,2/17/2023
Mullaitivu,0,2/11/2023,2,2023,7,2/17/2023
Nuwara Eliya,4,2/11/2023,2,2023,7,2/17/2023
Polonnaruwa,9,2/11/2023,2,2023,7,2/17/2023
Puttalam,133,2/11/2023,2,2023,7,2/17/2023
Ratnapura,37,2/11/2023,2,2023,7,2/17/2023
Trincomalee,68,2/11/2023,2,2023,7,2/17/2023
Vavuniya,0,2/11/2023,2,2023,7,2/17/2023
Ampara,6,2/18/2023,2,2023,8,2/24/2023
Anuradhapura,8,2/18/2023,2,2023,8,2/24/2023
Badulla,16,2/18/2023,2,2023,8,2/24/2023
Batticaloa,58,2/18/2023,2,2023,8,2/24/2023
Colombo,265,2/18/2023,2,2023,8,2/24/2023
Galle,30,2/18/2023,2,2023,8,2/24/2023
Gampaha,162,2/18/2023,2,2023,8,2/24/2023
Hambantota,31,2/18/2023,2,2023,8,2/24/2023
Jaffna,44,2/18/2023,2,2023,8,2/24/2023
Kalmunai,36,2/18/2023,2,2023,8,2/24/2023
Kalutara,28,2/18/2023,2,2023,8,2/24/2023
Kandy,47,2/18/2023,2,2023,8,2/24/2023
Kegalle,49,2/18/2023,2,2023,8,2/24/2023
Kilinochchi,0,2/18/2023,2,2023,8,2/24/2023
Kurunegala,40,2/18/2023,2,2023,8,2/24/2023
Mannar,2,2/18/2023,2,2023,8,2/24/2023
Matale,25,2/18/2023,2,2023,8,2/24/2023
Matara,30,2/18/2023,2,2023,8,2/24/2023
Monaragala,5,2/18/2023,2,2023,8,2/24/2023
Mullaitivu,3,2/18/2023,2,2023,8,2/24/2023
Nuwara Eliya,4,2/18/2023,2,2023,8,2/24/2023
Polonnaruwa,17,2/18/2023,2,2023,8,2/24/2023
Puttalam,154,2/18/2023,2,2023,8,2/24/2023
Ratnapura,50,2/18/2023,2,2023,8,2/24/2023
Trincomalee,29,2/18/2023,2,2023,8,2/24/2023
Vavuniya,0,2/18/2023,2,2023,8,2/24/2023
Ampara,0,2/25/2023,2,2023,9,3/3/2023
Anuradhapura,2,2/25/2023,2,2023,9,3/3/2023
Badulla,29,2/25/2023,2,2023,9,3/3/2023
Batticaloa,45,2/25/2023,2,2023,9,3/3/2023
Colombo,244,2/25/2023,2,2023,9,3/3/2023
Galle,32,2/25/2023,2,2023,9,3/3/2023
Gampaha,203,2/25/2023,2,2023,9,3/3/2023
Hambantota,24,2/25/2023,2,2023,9,3/3/2023
Jaffna,33,2/25/2023,2,2023,9,3/3/2023
Kalmunai,58,2/25/2023,2,2023,9,3/3/2023
Kalutara,62,2/25/2023,2,2023,9,3/3/2023
Kandy,59,2/25/2023,2,2023,9,3/3/2023
Kegalle,44,2/25/2023,2,2023,9,3/3/2023
Kilinochchi,4,2/25/2023,2,2023,9,3/3/2023
Kurunegala,39,2/25/2023,2,2023,9,3/3/2023
Mannar,0,2/25/2023,2,2023,9,3/3/2023
Matale,17,2/25/2023,2,2023,9,3/3/2023
Matara,42,2/25/2023,2,2023,9,3/3/2023
Monaragala,13,2/25/2023,2,2023,9,3/3/2023
Mullaitivu,0,2/25/2023,2,2023,9,3/3/2023
Nuwara Eliya,6,2/25/2023,2,2023,9,3/3/2023
Polonnaruwa,16,2/25/2023,2,2023,9,3/3/2023
Puttalam,79,2/25/2023,2,2023,9,3/3/2023
Ratnapura,53,2/25/2023,2,2023,9,3/3/2023
Trincomalee,74,2/25/2023,2,2023,9,3/3/2023
Vavuniya,9,2/25/2023,2,2023,9,3/3/2023
Ampara,0,3/4/2023,3,2023,10,3/10/2023
Anuradhapura,13,3/4/2023,3,2023,10,3/10/2023
Badulla,22,3/4/2023,3,2023,10,3/10/2023
Batticaloa,66,3/4/2023,3,2023,10,3/10/2023
Colombo,234,3/4/2023,3,2023,10,3/10/2023
Galle,41,3/4/2023,3,2023,10,3/10/2023
Gampaha,153,3/4/2023,3,2023,10,3/10/2023
Hambantota,28,3/4/2023,3,2023,10,3/10/2023
Jaffna,69,3/4/2023,3,2023,10,3/10/2023
Kalmunai,33,3/4/2023,3,2023,10,3/10/2023
Kalutara,47,3/4/2023,3,2023,10,3/10/2023
Kandy,54,3/4/2023,3,2023,10,3/10/2023
Kegalle,48,3/4/2023,3,2023,10,3/10/2023
Kilinochchi,2,3/4/2023,3,2023,10,3/10/2023
Kurunegala,38,3/4/2023,3,2023,10,3/10/2023
Mannar,1,3/4/2023,3,2023,10,3/10/2023
Matale,11,3/4/2023,3,2023,10,3/10/2023
Matara,36,3/4/2023,3,2023,10,3/10/2023
Monaragala,2,3/4/2023,3,2023,10,3/10/2023
Mullaitivu,2,3/4/2023,3,2023,10,3/10/2023
Nuwara Eliya,3,3/4/2023,3,2023,10,3/10/2023
Polonnaruwa,14,3/4/2023,3,2023,10,3/10/2023
Puttalam,43,3/4/2023,3,2023,10,3/10/2023
Ratnapura,41,3/4/2023,3,2023,10,3/10/2023
Trincomalee,51,3/4/2023,3,2023,10,3/10/2023
Vavuniya,5,3/4/2023,3,2023,10,3/10/2023
Ampara,0,3/11/2023,3,2023,11,3/17/2023
Anuradhapura,15,3/11/2023,3,2023,11,3/17/2023
Badulla,24,3/11/2023,3,2023,11,3/17/2023
Batticaloa,53,3/11/2023,3,2023,11,3/17/2023
Colombo,161,3/11/2023,3,2023,11,3/17/2023
Galle,46,3/11/2023,3,2023,11,3/17/2023
Gampaha,136,3/11/2023,3,2023,11,3/17/2023
Hambantota,22,3/11/2023,3,2023,11,3/17/2023
Jaffna,48,3/11/2023,3,2023,11,3/17/2023
Kalmunai,31,3/11/2023,3,2023,11,3/17/2023
Kalutara,49,3/11/2023,3,2023,11,3/17/2023
Kandy,71,3/11/2023,3,2023,11,3/17/2023
Kegalle,31,3/11/2023,3,2023,11,3/17/2023
Kilinochchi,3,3/11/2023,3,2023,11,3/17/2023
Kurunegala,53,3/11/2023,3,2023,11,3/17/2023
Mannar,0,3/11/2023,3,2023,11,3/17/2023
Matale,21,3/11/2023,3,2023,11,3/17/2023
Matara,35,3/11/2023,3,2023,11,3/17/2023
Monaragala,3,3/11/2023,3,2023,11,3/17/2023
Mullaitivu,1,3/11/2023,3,2023,11,3/17/2023
Nuwara Eliya,1,3/11/2023,3,2023,11,3/17/2023
Polonnaruwa,4,3/11/2023,3,2023,11,3/17/2023
Puttalam,61,3/11/2023,3,2023,11,3/17/2023
Ratnapura,37,3/11/2023,3,2023,11,3/17/2023
Trincomalee,41,3/11/2023,3,2023,11,3/17/2023
Vavuniya,11,3/11/2023,3,2023,11,3/17/2023
Ampara,1,3/18/2023,3,2023,12,3/24/2023
Anuradhapura,8,3/18/2023,3,2023,12,3/24/2023
Badulla,18,3/18/2023,3,2023,12,3/24/2023
Batticaloa,82,3/18/2023,3,2023,12,3/24/2023
Colombo,241,3/18/2023,3,2023,12,3/24/2023
Galle,35,3/18/2023,3,2023,12,3/24/2023
Gampaha,137,3/18/2023,3,2023,12,3/24/2023
Hambantota,20,3/18/2023,3,2023,12,3/24/2023
Jaffna,55,3/18/2023,3,2023,12,3/24/2023
Kalmunai,25,3/18/2023,3,2023,12,3/24/2023
Kalutara,28,3/18/2023,3,2023,12,3/24/2023
Kandy,80,3/18/2023,3,2023,12,3/24/2023
Kegalle,60,3/18/2023,3,2023,12,3/24/2023
Kilinochchi,2,3/18/2023,3,2023,12,3/24/2023
Kurunegala,51,3/18/2023,3,2023,12,3/24/2023
Mannar,1,3/18/2023,3,2023,12,3/24/2023
Matale,33,3/18/2023,3,2023,12,3/24/2023
Matara,40,3/18/2023,3,2023,12,3/24/2023
Monaragala,7,3/18/2023,3,2023,12,3/24/2023
Mullaitivu,1,3/18/2023,3,2023,12,3/24/2023
Nuwara Eliya,2,3/18/2023,3,2023,12,3/24/2023
Polonnaruwa,13,3/18/2023,3,2023,12,3/24/2023
Puttalam,53,3/18/2023,3,2023,12,3/24/2023
Ratnapura,55,3/18/2023,3,2023,12,3/24/2023
Trincomalee,86,3/18/2023,3,2023,12,3/24/2023
Vavuniya,1,3/18/2023,3,2023,12,3/24/2023
Ampara,0,3/25/2023,3,2023,13,3/31/2023
Anuradhapura,3,3/25/2023,3,2023,13,3/31/2023
Badulla,26,3/25/2023,3,2023,13,3/31/2023
Batticaloa,62,3/25/2023,3,2023,13,3/31/2023
Colombo,180,3/25/2023,3,2023,13,3/31/2023
Galle,42,3/25/2023,3,2023,13,3/31/2023
Gampaha,227,3/25/2023,3,2023,13,3/31/2023
Hambantota,33,3/25/2023,3,2023,13,3/31/2023
Jaffna,58,3/25/2023,3,2023,13,3/31/2023
Kalmunai,41,3/25/2023,3,2023,13,3/31/2023
Kalutara,54,3/25/2023,3,2023,13,3/31/2023
Kandy,112,3/25/2023,3,2023,13,3/31/2023
Kegalle,49,3/25/2023,3,2023,13,3/31/2023
Kilinochchi,3,3/25/2023,3,2023,13,3/31/2023
Kurunegala,39,3/25/2023,3,2023,13,3/31/2023
Mannar,4,3/25/2023,3,2023,13,3/31/2023
Matale,49,3/25/2023,3,2023,13,3/31/2023
Matara,30,3/25/2023,3,2023,13,3/31/2023
Monaragala,13,3/25/2023,3,2023,13,3/31/2023
Mullaitivu,0,3/25/2023,3,2023,13,3/31/2023
Nuwara Eliya,4,3/25/2023,3,2023,13,3/31/2023
Polonnaruwa,4,3/25/2023,3,2023,13,3/31/2023
Puttalam,20,3/25/2023,3,2023,13,3/31/2023
Ratnapura,42,3/25/2023,3,2023,13,3/31/2023
Trincomalee,108,3/25/2023,3,2023,13,3/31/2023
Vavuniya,8,3/25/2023,3,2023,13,3/31/2023
Ampara,0,4/1/2023,4,2023,14,4/7/2023
Anuradhapura,10,4/1/2023,4,2023,14,4/7/2023
Badulla,9,4/1/2023,4,2023,14,4/7/2023
Batticaloa,93,4/1/2023,4,2023,14,4/7/2023
Colombo,154,4/1/2023,4,2023,14,4/7/2023
Galle,31,4/1/2023,4,2023,14,4/7/2023
Gampaha,124,4/1/2023,4,2023,14,4/7/2023
Hambantota,29,4/1/2023,4,2023,14,4/7/2023
Jaffna,64,4/1/2023,4,2023,14,4/7/2023
Kalmunai,47,4/1/2023,4,2023,14,4/7/2023
Kalutara,48,4/1/2023,4,2023,14,4/7/2023
Kandy,98,4/1/2023,4,2023,14,4/7/2023
Kegalle,48,4/1/2023,4,2023,14,4/7/2023
Kilinochchi,1,4/1/2023,4,2023,14,4/7/2023
Kurunegala,30,4/1/2023,4,2023,14,4/7/2023
Mannar,2,4/1/2023,4,2023,14,4/7/2023
Matale,34,4/1/2023,4,2023,14,4/7/2023
Matara,30,4/1/2023,4,2023,14,4/7/2023
Monaragala,8,4/1/2023,4,2023,14,4/7/2023
Mullaitivu,3,4/1/2023,4,2023,14,4/7/2023
Nuwara Eliya,3,4/1/2023,4,2023,14,4/7/2023
Polonnaruwa,4,4/1/2023,4,2023,14,4/7/2023
Puttalam,24,4/1/2023,4,2023,14,4/7/2023
Ratnapura,22,4/1/2023,4,2023,14,4/7/2023
Trincomalee,118,4/1/2023,4,2023,14,4/7/2023
Vavuniya,3,4/1/2023,4,2023,14,4/7/2023
Ampara,0,4/8/2023,4,2023,15,4/14/2023
Anuradhapura,6,4/8/2023,4,2023,15,4/14/2023
Badulla,10,4/8/2023,4,2023,15,4/14/2023
Batticaloa,128,4/8/2023,4,2023,15,4/14/2023
Colombo,261,4/8/2023,4,2023,15,4/14/2023
Galle,50,4/8/2023,4,2023,15,4/14/2023
Gampaha,115,4/8/2023,4,2023,15,4/14/2023
Hambantota,27,4/8/2023,4,2023,15,4/14/2023
Jaffna,48,4/8/2023,4,2023,15,4/14/2023
Kalmunai,16,4/8/2023,4,2023,15,4/14/2023
Kalutara,95,4/8/2023,4,2023,15,4/14/2023
Kandy,91,4/8/2023,4,2023,15,4/14/2023
Kegalle,46,4/8/2023,4,2023,15,4/14/2023
Kilinochchi,1,4/8/2023,4,2023,15,4/14/2023
Kurunegala,35,4/8/2023,4,2023,15,4/14/2023
Mannar,1,4/8/2023,4,2023,15,4/14/2023
Matale,33,4/8/2023,4,2023,15,4/14/2023
Matara,31,4/8/2023,4,2023,15,4/14/2023
Monaragala,7,4/8/2023,4,2023,15,4/14/2023
Mullaitivu,1,4/8/2023,4,2023,15,4/14/2023
Nuwara Eliya,2,4/8/2023,4,2023,15,4/14/2023
Polonnaruwa,13,4/8/2023,4,2023,15,4/14/2023
Puttalam,22,4/8/2023,4,2023,15,4/14/2023
Ratnapura,44,4/8/2023,4,2023,15,4/14/2023
Trincomalee,81,4/8/2023,4,2023,15,4/14/2023
Vavuniya,6,4/8/2023,4,2023,15,4/14/2023
Ampara,1,4/15/2023,4,2023,16,4/21/2023
