District,model,fold_id,rmse,mae,smape,mase,n_obs_scored,n_obs_total,residual_variance_reduction,ljung_box_stat_lag26,ljung_box_pvalue_lag26,ljung_box_stat_lag52,ljung_box_pvalue_lag52
Gampaha,stage1_plus_stage2,2,35.111619297912334,24.140718804778395,56.11932763549069,0.6455180208339784,52,52,,,,,
Gampaha,stage1_only,3,51.95636531069764,38.450595340987995,73.62782608484869,0.9815566802804987,52,52,,,,,
Gampaha,stage1_plus_stage2,3,39.469810966953354,27.68886046155389,62.99472549927617,0.7068339440357401,52,52,,,,,
Gampaha,stage1_only,4,31.043646335057876,27.00525361952532,47.48758535197135,0.6317018390532239,52,52,,,,,
Gampaha,stage1_plus_stage2,4,20.579148737181512,14.758042196772404,29.553493964974116,0.34521736132800945,52,52,,,,,
Gampaha,stage1_only,5,78.29989362133169,58.95910859960773,85.4131432762215,1.3633174151839926,52,52,,,,,
Gampaha,stage1_plus_stage2,5,50.018447798252346,34.459755070282974,44.992920649629234,0.796816392346275,52,52,,,,,
Gampaha,stage1_only,6,46.14824125479136,42.540209439196424,72.22785753169316,0.9881077299385806,51,52,,,,,
Gampaha,stage1_plus_stage2,6,28.30600440862865,21.561064672004402,45.8210524314066,0.5008121715659245,51,52,,,,,
Gampaha,stage1_only,7,125.30864676330349,39.97783180473659,84.97827917747144,0.9031956121163747,52,52,,,,,
Gampaha,stage1_plus_stage2,7,118.09911813880348,36.30365323828387,81.41688678466056,0.8201870593874357,52,52,,,,,
Gampaha,stage1_only,8,804.8690710198139,534.6908564843587,165.77874413684282,12.13785751762038,52,52,,,,,
Gampaha,stage1_plus_stage2,8,734.1071941306532,452.5862947016949,105.24075658153605,10.27402637037168,52,52,,,,,
Gampaha,stage1_only,9,67.10079153017499,59.41525776194981,52.36206530096046,0.6436031685631536,52,52,,,,,
Gampaha,stage1_plus_stage2,9,33.67702569689872,23.1882512999833,20.880734552833278,0.25118181040132476,52,52,,,,,
Gampaha,stage1_only,10,190.21215793874347,148.59128639083707,63.628121367926795,1.1764947457706816,52,52,,,,,
Gampaha,stage1_plus_stage2,10,95.50661408962394,64.20429886177405,28.44062910056137,0.5083475761027241,52,52,,,,,
Gampaha,stage1_only,11,302.08247446574245,296.9323246154687,158.54482148857366,2.3030351756446357,51,52,,,,,
Gampaha,stage1_plus_stage2,11,117.37158855768176,112.13001789795143,128.7202286509182,0.8696910173018991,51,52,,,,,
Gampaha,stage1_only,12,43.714443665778894,25.46842460203975,68.32680809745425,0.18650573172697824,51,52,,,,,
Gampaha,stage1_plus_stage2,12,38.89354972169983,23.201367094206063,62.36082345901447,0.1699040287958987,51,52,,,,,
Gampaha,stage1_only,13,48.15743027699611,39.22079058304487,109.16392229210443,0.29865118739050894,51,52,,,,,
Gampaha,stage1_plus_stage2,13,32.93396955686852,26.3560082685977,61.67210580565414,0.20069083379705038,51,52,,,,,
Gampaha,stage1_only,14,190.3411983237411,165.08026185200592,187.48348552260956,1.3194131459608187,52,52,,,,,
Gampaha,stage1_plus_stage2,14,91.09345940932354,65.47541781327206,46.538534528207656,0.5233159072497472,52,52,,,,,
Gampaha,stage1_only,holdout,159.76828767118505,91.67255697831489,59.48864611748609,0.735804281695634,104,104,,,,,
Gampaha,stage1_plus_stage2,holdout,121.64917288036561,41.91712970785981,21.493997870366275,0.3364453281556264,104,104,,,,,
Gampaha,stage1_only,validation_aggregate,63.24071213858528,43.91219579850386,79.43557496683658,1.0547031700485603,724,728,,,,,
Gampaha,stage1_plus_stage2,validation_aggregate,42.002086885533174,31.014315198829586,58.895716720572416,0.5844169640418628,724,728,0.29497652969714305,2882.8322286899493,0.0,2890.7416018403055,0.0
Hambantota,stage1_only,1,11.129071087187087,9.040513203475774,80.23395580569701,1.0197542008259008,52,52,,,,,
Hambantota,stage1_plus_stage2,1,11.129071087187087,9.040513203475774,80.23395580569701,1.0197542008259008,52,52,,,,,
