District,model,fold_id,rmse,mae,smape,mase,n_obs_scored,n_obs_total
Mullaitivu,stage1_plus_stage2,3,1.025635926236815,0.4778693670834472,194.39168418415147,2.923436128039912,52,52
Mullaitivu,stage1_plus_stage2,4,2.0915050716022505,1.8616934485229786,113.35445638360406,7.015076762550354,52,52
Mullaitivu,stage1_plus_stage2,5,2.1380463449432354,1.5173572935277544,130.7934428390136,2.9043894207402414,52,52
Mullaitivu,stage1_plus_stage2,6,3.3696295304295685,3.1218748851330296,131.25907904800036,3.90502562951348,51,52
Mullaitivu,stage1_plus_stage2,7,3.8436618242081675,2.721901187514408,147.3696133244327,2.741720856355532,52,52
Mullaitivu,stage1_plus_stage2,8,7.422282946280461,5.612206630978552,118.3183023732643,4.789905293106237,52,52
Mullaitivu,stage1_plus_stage2,9,2.884394016670993,2.4547869386454915,95.86990961691627,1.5659847712048824,52,52
Mullaitivu,stage1_plus_stage2,10,3.192365988854715,2.1395883622526024,113.01879808773465,1.1198947350633457,52,52
Mullaitivu,stage1_plus_stage2,11,6.424093683207178,6.248948916780437,169.43200973468484,3.0485068441077896,51,52
Mullaitivu,stage1_plus_stage2,12,36.17796562859306,5.848931438416226,178.55201914115395,2.722220510410872,51,52
Mullaitivu,stage1_plus_stage2,13,1.5403080924308108,1.0,121.56862745098039,0.47785855915399866,51,52
Mullaitivu,stage1_plus_stage2,14,2.9583291998175656,1.8623647233829475,101.16070382131129,0.7905589957029207,52,52
