District,fold_id,stage2_trained,rmse,mae,smape,n_obs_scored,n_obs_total
Kurunegala,10,True,19.350099974280617,13.816586147453869,75.51389364240812,52,52
Kurunegala,11,True,27.612227713106336,21.1145730974465,28.567167341179818,51,52
Kurunegala,12,True,33.77363062856284,19.383225552681207,103.97648203936198,51,52
Kurunegala,13,True,20.582751113374577,16.147104460099346,115.29617131495404,51,52
Kurunegala,14,True,24.082640119166502,17.015450338586092,93.31164252951756,52,52
Kurunegala,2,True,9.038775902799488,7.558437524664976,86.10169621979902,52,52
Kurunegala,3,True,31.358913784140036,17.911931934401192,88.95344942183885,52,52
Kurunegala,4,True,22.471666135268965,14.948179139599343,42.78441995172383,52,52
Kurunegala,5,True,15.893524656326816,11.577756654382553,71.27246573196724,52,52
Kurunegala,6,True,17.908731513932377,10.881268880070593,42.18683168736234,51,52
Kurunegala,7,True,18.910838442082575,13.605479885543502,106.51667748246614,52,52
Kurunegala,8,True,170.37313631825563,110.3737905009739,63.580408243789385,52,52
Kurunegala,9,True,20.360762731242637,15.612357830429954,45.03958724784166,52,52
Kurunegala,holdout,True,38.629772990659056,13.01821737377722,89.87924616764296,104,104
Kurunegala,validation_aggregate,True,,15.87973114526465,,724,728
Mannar,1,False,19.62337695395273,10.538461538461538,176.9230769230769,52,52
Mannar,10,True,7.123958917678663,3.28737785536925,90.42384914482827,52,52
Mannar,11,True,4.869071028062367,2.038060668997006,115.86657501066611,51,52
Mannar,12,True,152.04388443851806,32.69364160810349,162.92909317164512,51,52
Mannar,13,True,,,,51,52
Mannar,14,True,2.834557289796921,1.9485650928588487,116.26307889250506,52,52
Mannar,2,True,12.21773233960063,7.10594247861041,150.92049155085206,52,52
Mannar,3,True,2.069920243262097,1.5149127106194271,125.69870575499067,52,52
Mannar,4,True,1.3015995342216409,0.9272776765732682,122.23758232981565,52,52
Mannar,5,True,6.341133056851318,3.390282111137826,111.41754006213165,52,52
Mannar,6,True,7.504879151167425,3.0307406001438304,148.5395371150678,51,52
Mannar,7,True,2.4531533542718194,1.7206802761077116,122.74616338851618,52,52
Mannar,8,True,9.937134460885776,5.32572646824436,79.54548806476586,52,52
Mannar,9,True,5.869525536050843,3.323030669761477,123.82213403173776,52,52
Mannar,holdout,True,41.47640382736744,8.071716631069972,84.61106085346263,104,104
Mannar,validation_aggregate,True,,3.28737785536925,,724,728
Matale,1,False,28.694552966609866,27.674260569180092,200.0,52,52
Matale,10,True,23.699943126254468,10.997767177763395,111.63156856785893,52,52
Matale,11,True,37.93064278512187,31.06735750949612,23.23844517688351,51,52
Matale,12,True,18.42311006199838,6.788517990840169,115.05774012802286,51,52
Matale,13,True,12.15892379914835,8.707951433326828,94.29699574798242,51,52
Matale,14,True,16.82355797451542,11.934273550180412,107.58153874815663,52,52
Matale,2,True,6.864707089644459,5.466474886672833,111.57376918932242,52,52
Matale,3,True,4.8044796528206835,3.4695652871889617,106.60279094590186,52,52
Matale,4,True,4.362093157749765,3.223920008049901,150.77876426421471,52,52
Matale,5,True,6.349393763137684,4.196547963235608,112.51393228432596,52,52
Matale,6,True,10.87243122221705,6.625853461965566,61.011259879480036,51,52
Matale,7,True,10.361173337152747,7.0381655724521375,101.38871920997713,52,52
