District,Year,Week,actual,is_reporting_anomaly,n_sarima_vintages,single_sarima,single_final,single_abs_error,mean_sarima,mean_final,mean_abs_error,median_sarima,median_final,median_abs_error,trimmed_mean_sarima,trimmed_mean_final,trimmed_mean_abs_error
Mullaitivu,2026,19,0.0,False,4,2.147100524711188,2.7,2.7,1.526020815385785,2.0,2.0,1.4709991783075496,2.0,2.0,1.4709991783075496,2.0,2.0
Mullaitivu,2026,20,1.0,False,4,1.1684188959065445,1.1,0.10000000000000009,1.5229796549675072,1.5,0.5,1.4650529238290226,1.4,0.3999999999999999,1.4650529238290226,1.4,0.3999999999999999
Mullaitivu,2026,21,4.0,False,4,1.1122119772081311,1.3,2.7,1.521013393690171,1.7,2.3,1.4650529238290226,1.6,2.4,1.4650529238290226,1.6,2.4
Mullaitivu,2026,22,3.0,False,4,1.792155695099054,2.4,0.6000000000000001,1.5187364826613137,2.1,0.8999999999999999,1.4606021965295124,2.1,0.8999999999999999,1.4606021965295124,2.1,0.8999999999999999
Mullaitivu,2026,23,3.0,False,4,2.1372587441588187,2.9,0.10000000000000009,1.5167649873862064,2.3,0.7000000000000002,1.4606021965295124,2.2,0.7999999999999998,1.4606021965295124,2.2,0.7999999999999998
Mullaitivu,2026,24,2.0,False,4,2.3948135738314824,3.5,1.5,1.8152103483435869,3.0,1.0,1.9596815486640367,3.1,1.1,1.9596815486640367,3.1,1.1
Mullaitivu,2026,25,3.0,False,4,2.2612561155536373,3.5,0.5,2.138142796558475,3.4,0.3999999999999999,2.1986566345048777,3.4,0.3999999999999999,2.1986566345048777,3.4,0.3999999999999999
Nuwara Eliya,2026,2,9.0,False,4,7.1512100675773755,10.3,1.3000000000000007,5.269599657843633,8.5,0.5,5.600947353437616,8.8,0.1999999999999993,5.600947353437616,8.8,0.1999999999999993
Nuwara Eliya,2026,3,9.0,False,4,7.7192906944573725,10.3,1.3000000000000007,6.462362434805848,9.1,0.09999999999999964,7.1105382816668055,9.7,0.6999999999999993,7.1105382816668055,9.7,0.6999999999999993
Nuwara Eliya,2026,4,16.0,False,4,8.185741435407941,11.8,4.199999999999999,7.536612419991476,11.2,4.800000000000001,7.469741781708894,11.1,4.9,7.469741781708894,11.1,4.9
Nuwara Eliya,2026,5,13.0,False,4,10.261119571070887,16.1,3.1000000000000014,8.293725774592861,14.2,1.1999999999999993,8.009134979654554,13.9,0.9000000000000004,8.009134979654554,13.9,0.9000000000000004
Nuwara Eliya,2026,6,7.0,False,4,11.379920960943574,17.3,10.3,9.37695634522448,15.3,8.3,9.323256117378916,15.3,8.3,9.323256117378916,15.3,8.3
Nuwara Eliya,2026,7,7.0,False,4,9.844308933695842,12.9,5.9,9.96039052934727,13.0,6.0,10.186620117759153,13.2,6.199999999999999,10.186620117759153,13.2,6.199999999999999
Nuwara Eliya,2026,8,13.0,False,4,8.665561868110707,10.3,2.6999999999999993,10.03879568512289,11.6,1.4000000000000004,10.091631261193434,11.7,1.3000000000000007,10.091631261193434,11.7,1.3000000000000007
Nuwara Eliya,2026,9,6.0,False,4,9.76244165399969,13.8,7.800000000000001,9.816440570611789,13.9,7.9,9.711563791031717,13.8,7.800000000000001,9.711563791031717,13.8,7.800000000000001
Nuwara Eliya,2026,10,8.0,False,4,8.509102824400793,11.0,3.0,9.140480760490204,11.6,3.5999999999999996,9.092038932246963,11.6,3.5999999999999996,9.092038932246963,11.6,3.5999999999999996
Nuwara Eliya,2026,11,8.0,False,4,8.18640970619537,9.4,1.4000000000000004,8.728969043874866,9.9,1.9000000000000004,8.451317134210038,9.6,1.5999999999999996,8.451317134210038,9.6,1.5999999999999996
Nuwara Eliya,2026,12,6.0,False,4,8.106456828766419,9.1,3.0999999999999996,8.607929581614751,9.6,3.5999999999999996,8.257985674656233,9.2,3.1999999999999993,8.257985674656233,9.2,3.1999999999999993
Nuwara Eliya,2026,13,4.0,False,4,7.361442271434974,8.4,4.4,7.986256465985971,9.0,5.0,8.132845866338572,9.2,5.199999999999999,8.132845866338572,9.2,5.199999999999999
Nuwara Eliya,2026,14,113.0,False,4,6.013584247995759,5.8,107.2,7.341368398472186,7.1,105.9,7.677587136314436,7.4,105.6,7.677587136314436,7.4,105.6
Nuwara Eliya,2026,15,8.0,False,4,15.69985659616043,49.4,41.4,8.642186847354132,39.4,31.4,7.677587136314436,38.4,30.4,7.677587136314436,38.4,30.4
Nuwara Eliya,2026,16,3.0,False,4,14.403206394261877,20.3,17.3,10.308362279430694,16.2,13.2,10.290262378918582,16.2,13.2,10.290262378918582,16.2,13.2
Nuwara Eliya,2026,17,8.0,False,4,8.752287624470034,11.1,3.0999999999999996,10.704377006895955,13.0,5.0,11.094870224231494,13.4,5.4,11.094870224231494,13.4,5.4
Nuwara Eliya,2026,18,6.0,False,4,8.048746594137821,9.4,3.4000000000000004,11.38254031134626,12.6,6.6,10.798468243955798,12.1,6.1,10.798468243955798,12.1,6.1
Nuwara Eliya,2026,19,10.0,False,4,7.317976013963033,8.4,1.5999999999999996,9.109870777977905,10.2,0.1999999999999993,8.150280662995533,9.3,0.6999999999999993,8.150280662995533,9.3,0.6999999999999993
Nuwara Eliya,2026,20,9.0,False,4,8.000716113990295,9.7,0.6999999999999993,7.876823264595476,9.6,0.5999999999999996,8.011462533712969,9.7,0.6999999999999993,8.011462533712969,9.7,0.6999999999999993
Nuwara Eliya,2026,21,17.0,False,4,8.401508457392342,11.5,5.5,7.928683088854822,11.0,6.0,8.058031931346292,11.1,5.9,8.058031931346292,11.1,5.9
Nuwara Eliya,2026,22,5.0,False,4,10.58740923044855,17.9,12.899999999999999,8.514263161958658,15.8,10.8,8.264349863409809,15.6,10.6,8.264349863409809,15.6,10.6
Nuwara Eliya,2026,23,13.0,False,4,8.64439447767155,14.0,1.0,8.95499227007808,14.3,1.3000000000000007,8.540592190841346,13.9,0.9000000000000004,8.540592190841346,13.9,0.9000000000000004
Nuwara Eliya,2026,24,154.0,False,4,9.579803609283058,15.9,138.1,9.275870812621935,15.6,138.4,8.99255742337598,15.3,138.7,8.99255742337598,15.3,138.7
Nuwara Eliya,2026,25,66.0,False,4,24.09962641916088,95.2,29.200000000000003,12.169001413398021,83.3,17.299999999999997,10.283422878033408,78.3,12.299999999999997,10.283422878033408,78.3,12.299999999999997
Polonnaruwa,2026,2,9.0,False,4,10.929546556088026,18.1,9.100000000000001,8.787328307370531,16.0,7.0,9.142027590961037,16.4,7.399999999999999,9.142027590961037,16.4,7.399999999999999
Polonnaruwa,2026,3,19.0,False,4,10.223830374736862,15.6,3.4000000000000004,9.881785004746318,15.2,3.8000000000000007,10.099874021474724,15.4,3.5999999999999996,10.099874021474724,15.4,3.5999999999999996
Polonnaruwa,2026,4,11.0,False,4,12.26257058745145,21.3,10.3,10.477183940618522,19.5,8.5,10.146621781937458,19.2,8.2,10.146621781937458,19.2,8.2
Polonnaruwa,2026,5,15.0,False,4,12.191723341049258,18.4,3.3999999999999986,11.531177343256669,17.7,2.6999999999999993,11.600379820301745,17.8,2.8000000000000007,11.600379820301745,17.8,2.8000000000000007
Polonnaruwa,2026,6,10.0,False,4,13.369521547417348,21.3,11.3,12.247890964526661,20.2,10.2,12.64718087309326,20.6,10.600000000000001,12.64718087309326,20.6,10.600000000000001
Polonnaruwa,2026,7,10.0,False,4,11.999580246580539,18.1,8.100000000000001,12.6292273599547,18.7,8.7,12.638437592682624,18.7,8.7,12.638437592682624,18.7,8.7
Polonnaruwa,2026,8,17.0,False,4,11.309368535186431,15.4,1.5999999999999996,12.208828219555931,16.3,0.6999999999999993,12.19566179337253,16.2,0.8000000000000007,12.19566179337253,16.2,0.8000000000000007
Polonnaruwa,2026,9,4.0,False,4,12.807185683776028,19.5,15.5,12.116324652928801,18.9,14.899999999999999,12.269357763427589,19.0,15.0,12.269357763427589,19.0,15.0
Polonnaruwa,2026,10,3.0,False,4,9.182362700099576,11.1,8.1,11.654725291775938,13.5,10.5,12.188423966648806,14.0,11.0,12.188423966648806,14.0,11.0
Polonnaruwa,2026,11,17.0,False,4,5.920782720718893,6.3,10.7,9.055805436138844,9.4,7.6,9.577566834791641,9.8,7.199999999999999,9.577566834791641,9.8,7.199999999999999
Polonnaruwa,2026,12,2.0,False,4,9.250421677278455,14.7,12.7,9.031066715140462,14.5,12.5,9.050855386315263,14.5,12.5,9.050855386315263,14.5,12.5
Polonnaruwa,2026,13,14.0,False,4,5.348473366658938,7.2,6.8,7.082067431916668,9.0,5.0,7.322684294516712,9.2,4.800000000000001,7.322684294516712,9.2,4.800000000000001
Polonnaruwa,2026,14,4.0,False,4,7.97002655230688,11.4,7.4,7.091902308361661,10.5,6.5,7.06458716305581,10.5,6.5,7.06458716305581,10.5,6.5
Polonnaruwa,2026,15,18.0,False,4,6.197901673176667,7.1,10.9,7.052901065223654,7.9,10.1,6.951270386818767,7.8,10.2,6.951270386818767,7.8,10.2
Polonnaruwa,2026,16,3.0,False,4,9.115370771042304,13.8,10.8,7.08772112721366,11.8,8.8,6.97976254806635,11.7,8.7,6.97976254806635,11.7,8.7
Polonnaruwa,2026,17,27.0,False,4,6.382108716087858,8.7,18.3,7.386681964667023,9.7,17.3,7.148584597139253,9.5,17.5,7.148584597139253,9.5,17.5
Polonnaruwa,2026,18,11.0,False,4,10.941102555113467,18.3,7.300000000000001,8.156557166036208,15.5,4.5,7.853976932997464,15.2,4.199999999999999,7.853976932997464,15.2,4.199999999999999
Polonnaruwa,2026,19,18.0,False,4,10.64982472833977,20.3,2.3000000000000007,9.139838373879853,18.8,0.8000000000000007,9.917010704898715,19.6,1.6000000000000014,9.917010704898715,19.6,1.6000000000000014
Polonnaruwa,2026,20,13.0,False,4,12.535122989207172,21.6,8.600000000000001,9.745950892631024,18.8,5.800000000000001,10.476790147187819,19.6,6.600000000000001,10.476790147187819,19.6,6.600000000000001
Polonnaruwa,2026,21,16.0,False,4,12.463235791922399,20.0,4.0,11.340916633705984,18.9,2.8999999999999986,11.310801151158092,18.9,2.8999999999999986,11.310801151158092,18.9,2.8999999999999986
Polonnaruwa,2026,22,8.0,False,4,14.1220339205755,22.0,14.0,12.63405038310917,20.5,12.5,12.90803486149609,20.8,12.8,12.90803486149609,20.8,12.8
Polonnaruwa,2026,23,23.0,False,4,11.810891441298846,17.9,5.100000000000001,13.027584377469433,19.1,3.8999999999999986,13.077815515345677,19.2,3.8000000000000007,13.077815515345677,19.2,3.8000000000000007
Polonnaruwa,2026,24,23.0,False,4,14.749792567205168,24.4,1.3999999999999986,13.348818089987642,23.0,0.0,13.517297242762455,23.2,0.1999999999999993,13.517297242762455,23.2,0.1999999999999993
Polonnaruwa,2026,25,63.0,False,4,17.50760827833937,34.0,29.0,14.705892538757439,31.2,31.8,14.810924126303858,31.3,31.7,14.810924126303858,31.3,31.7
Puttalam,2026,2,46.0,False,4,21.819127284993222,32.4,13.600000000000001,21.078803780279944,31.7,14.3,21.205546343058852,31.8,14.2,21.205546343058852,31.8,14.2
Puttalam,2026,3,26.0,False,4,31.032063032409205,54.9,28.9,23.700852255375157,48.8,22.799999999999997,22.190999860018646,47.3,21.299999999999997,22.190999860018646,47.3,21.299999999999997
Puttalam,2026,4,25.0,False,4,28.56165614454595,46.9,21.9,25.71395281264369,44.1,19.1,25.39577017640811,43.8,18.799999999999997,25.39577017640811,43.8,18.799999999999997
Puttalam,2026,5,26.0,False,4,26.83366780276481,39.4,13.399999999999999,26.848113830314603,39.4,13.399999999999999,27.68465298425019,40.2,14.200000000000003,27.68465298425019,40.2,14.200000000000003
Puttalam,2026,6,24.0,False,4,26.439425520737466,38.7,14.700000000000003,28.16183050503237,40.5,16.5,27.68465298425019,40.0,16.0,27.68465298425019,40.0,16.0
Puttalam,2026,7,22.0,False,4,25.266747231056296,36.6,14.600000000000001,26.750456230625495,38.1,16.1,26.6358436571586,38.0,16.0,26.6358436571586,38.0,16.0
Puttalam,2026,8,26.0,False,4,23.680098559692286,33.1,7.100000000000001,25.52617678574201,34.0,8.0,25.846684233227133,34.4,8.399999999999999,25.846684233227133,34.4,8.399999999999999
Puttalam,2026,9,30.0,False,4,24.742525642197098,36.8,6.799999999999997,25.01326339012287,36.0,6.0,25.0033154450077,36.0,6.0,25.0033154450077,36.0,6.0
Puttalam,2026,10,25.0,False,4,27.087506255697985,41.0,16.0,25.165520606817907,39.1,14.100000000000001,25.0033154450077,38.9,13.899999999999999,25.0033154450077,38.9,13.899999999999999
Puttalam,2026,11,22.0,False,4,26.088141058525427,38.8,16.799999999999997,25.367721748568872,38.0,16.0,25.4067636373438,38.1,16.1,25.4067636373438,38.1,16.1
Puttalam,2026,12,15.0,False,4,24.087073149479835,33.2,18.200000000000003,25.47575683335803,33.5,18.5,25.4067636373438,33.4,18.4,25.4067636373438,33.4,18.4
Puttalam,2026,13,14.0,False,4,19.314319206527216,25.8,11.8,23.953769735510146,30.3,16.3,25.06841338130603,30.4,16.4,25.06841338130603,30.4,16.4
Puttalam,2026,14,29.0,False,4,16.61781397844213,19.6,9.399999999999999,21.207305789019188,24.1,4.899999999999999,21.57491554615501,24.5,4.5,21.57491554615501,24.5,4.5
Puttalam,2026,15,14.0,False,4,21.61627631290408,29.5,15.5,20.227866490027807,28.2,14.2,20.43441756342714,28.4,14.399999999999999,20.43441756342714,28.4,14.399999999999999
Puttalam,2026,16,19.0,False,4,17.65536530016771,24.5,5.5,18.712639871314213,25.6,6.600000000000001,18.467178676479506,25.3,6.300000000000001,18.467178676479506,25.3,6.300000000000001
Puttalam,2026,17,20.0,False,4,18.27420895556501,24.4,4.399999999999999,18.45531919710584,24.6,4.600000000000001,17.962262758906938,24.1,4.100000000000001,17.962262758906938,24.1,4.100000000000001
Puttalam,2026,18,12.0,False,4,19.064894883972492,25.1,13.100000000000001,19.098311719306345,25.2,13.2,18.665578472679957,24.7,12.7,18.665578472679957,24.7,12.7
Puttalam,2026,19,18.0,False,4,15.370862150514792,20.1,2.1000000000000014,17.538397508414718,22.3,4.300000000000001,17.962262758906938,22.7,4.699999999999999,17.962262758906938,22.7,4.699999999999999
Puttalam,2026,20,13.0,False,4,16.554835774232178,22.1,9.100000000000001,17.25872483044755,22.8,9.8,17.394444076763467,22.9,9.899999999999999,17.394444076763467,22.9,9.899999999999999
Puttalam,2026,21,30.0,False,4,14.78826317028583,18.4,11.600000000000001,16.370402909316162,20.0,10.0,15.952515935249274,19.6,10.399999999999999,15.952515935249274,19.6,10.399999999999999
Puttalam,2026,22,16.0,False,4,20.658683859701775,29.7,13.7,16.705519966506845,25.8,9.8,15.952515935249274,25.0,9.0,15.952515935249274,25.0,9.0
Puttalam,2026,23,43.0,False,4,18.335286994799457,28.9,14.100000000000001,17.45773698582581,28.0,15.0,17.423566100007665,28.0,15.0,17.423566100007665,28.0,15.0
Puttalam,2026,24,29.0,False,4,27.41898392968142,46.8,17.799999999999997,19.82003221026373,40.0,11.0,19.46403841759893,39.7,10.700000000000003,19.46403841759893,39.7,10.700000000000003
Puttalam,2026,25,148.0,False,4,28.14972326708789,47.0,101.0,23.269253434682103,42.9,105.1,23.809630963537426,43.4,104.6,23.809630963537426,43.4,104.6
Ratnapura,2026,2,94.0,False,4,61.55941720035869,66.8,27.200000000000003,56.215838331353666,61.4,32.6,57.219479459953064,62.4,31.6,57.219479459953064,62.4,31.6
Ratnapura,2026,3,101.0,False,4,82.29147292419452,105.9,4.900000000000006,64.65025557479147,88.1,12.900000000000006,60.31812893941803,84.1,16.900000000000006,60.31812893941803,84.1,16.900000000000006
Ratnapura,2026,4,93.0,False,4,96.9651036966337,135.9,42.900000000000006,75.688000798151,114.8,21.799999999999997,73.52416333582472,112.6,19.599999999999994,73.52416333582472,112.6,19.599999999999994
Ratnapura,2026,5,107.0,False,4,95.64610045893473,133.4,26.400000000000006,85.07577257045011,122.8,15.799999999999997,90.1553941396387,127.9,20.900000000000006,90.1553941396387,127.9,20.900000000000006
Ratnapura,2026,6,70.0,False,4,102.17135140722309,142.8,72.80000000000001,94.95630733604744,136.0,66.0,96.46234018620822,137.0,67.0,96.46234018620822,137.0,67.0
Ratnapura,2026,7,106.0,False,4,83.10182742025938,106.2,0.20000000000000284,94.87112540720659,118.4,12.400000000000006,96.53355037950014,119.6,13.599999999999994,96.53355037950014,119.6,13.599999999999994
Ratnapura,2026,8,101.0,False,4,94.31776898799967,129.9,28.900000000000006,93.1267478771648,128.7,27.69999999999999,94.72316510250747,130.3,29.30000000000001,94.72316510250747,130.3,29.30000000000001
Ratnapura,2026,9,93.0,False,4,101.18974829929657,142.6,49.599999999999994,95.45902199735539,137.3,44.30000000000001,99.09388128858014,140.5,47.5,99.09388128858014,140.5,47.5
Ratnapura,2026,10,67.0,False,4,96.20908644409874,134.5,67.5,93.63743279806376,132.4,65.4,96.37531193669426,134.7,67.69999999999999,96.37531193669426,134.7,67.69999999999999
Ratnapura,2026,11,97.0,False,4,77.03951146786935,91.6,5.400000000000006,92.57422369817573,107.7,10.700000000000003,95.98754256677327,111.5,14.5,95.98754256677327,111.5,14.5
Ratnapura,2026,12,91.0,False,4,87.04636628380172,113.4,22.400000000000006,89.60101787405603,115.9,24.900000000000006,91.29512251417621,117.6,26.599999999999994,91.29512251417621,117.6,26.599999999999994
Ratnapura,2026,13,90.0,False,4,91.83254142905976,122.6,32.599999999999994,87.9237950215409,118.7,28.700000000000003,90.59224355199379,121.4,31.400000000000006,90.59224355199379,121.4,31.400000000000006
Ratnapura,2026,14,92.0,False,4,90.65244095006437,118.2,26.200000000000003,86.58530510338727,114.2,22.200000000000003,89.80524323809111,117.4,25.400000000000006,89.80524323809111,117.4,25.400000000000006
Ratnapura,2026,15,103.0,False,4,91.30238231731627,120.7,17.700000000000003,90.63270955162841,120.1,17.099999999999994,90.87936004111336,120.3,17.299999999999997,90.87936004111336,120.3,17.299999999999997
Ratnapura,2026,16,79.0,False,4,98.81284626954388,137.6,58.599999999999994,93.14174864556284,132.5,53.5,91.62765249926815,130.9,51.900000000000006,91.62765249926815,130.9,51.900000000000006
Ratnapura,2026,17,162.0,False,4,87.42050271101517,112.8,49.2,92.3023004777568,117.7,44.3,90.96575041270569,116.4,45.599999999999994,90.96575041270569,116.4,45.599999999999994
Ratnapura,2026,18,133.0,False,4,132.14127167655863,213.5,80.5,102.16411478182096,185.8,52.80000000000001,95.5533014405492,179.7,46.69999999999999,95.5533014405492,179.7,46.69999999999999
Ratnapura,2026,19,164.0,False,4,139.94878766034,210.8,46.80000000000001,116.20277009046362,186.8,22.80000000000001,119.54934695894642,190.1,26.099999999999994,119.54934695894642,190.1,26.099999999999994
Ratnapura,2026,20,168.0,False,4,153.75293474948307,247.5,79.5,129.0698186254565,222.8,54.80000000000001,138.40038417499608,232.1,64.1,138.40038417499608,232.1,64.1
Ratnapura,2026,21,219.0,False,4,165.08996010522256,278.3,59.30000000000001,149.58657486277525,262.8,43.80000000000001,147.50570263756464,260.7,41.69999999999999,147.50570263756464,260.7,41.69999999999999
Ratnapura,2026,22,173.0,False,4,199.82384725823562,340.7,167.7,165.1003115881801,306.0,133.0,160.86187919080078,301.7,128.7,160.86187919080078,301.7,128.7
Ratnapura,2026,23,198.0,False,4,187.879314965098,322.1,124.10000000000002,178.53524081524978,312.8,114.80000000000001,176.83412338247018,311.1,113.10000000000002,176.83412338247018,311.1,113.10000000000002
Ratnapura,2026,24,228.0,False,4,190.7220913761434,317.8,89.80000000000001,186.1684506170306,313.2,85.19999999999999,187.55838503700136,314.6,86.60000000000002,187.55838503700136,314.6,86.60000000000002
Ratnapura,2026,25,264.0,False,4,215.65774992608254,377.9,113.89999999999998,199.21919750168522,361.5,97.5,198.09657943638376,360.3,96.30000000000001,198.09657943638376,360.3,96.30000000000001
Trincomalee,2026,2,26.0,False,4,15.05396176554223,20.2,5.800000000000001,14.782112261972513,19.9,6.100000000000001,14.91351393545578,20.0,6.0,14.91351393545578,20.0,6.0
Trincomalee,2026,3,20.0,False,4,18.73519618238395,30.3,10.3,15.23823263351414,26.8,6.800000000000001,14.957359662598238,26.5,6.5,14.957359662598238,26.5,6.5
Trincomalee,2026,4,16.0,False,4,20.52770488463715,31.1,15.100000000000001,17.423469767450054,28.0,12.0,17.41912561970372,28.0,12.0,17.41912561970372,28.0,12.0
Trincomalee,2026,5,17.0,False,4,18.796591993961417,23.8,6.800000000000001,18.53651641058646,23.5,6.5,19.39755763466081,24.4,7.399999999999999,19.39755763466081,24.4,7.399999999999999
Trincomalee,2026,6,17.0,False,4,17.54516702726717,24.7,7.699999999999999,19.082381806936603,26.3,9.3,19.108748281997695,26.3,9.3,19.108748281997695,26.3,9.3
Trincomalee,2026,7,22.0,False,4,17.1231366332828,23.7,1.6999999999999993,18.29679633863008,24.9,2.8999999999999986,17.78121642058262,24.3,2.3000000000000007,17.78121642058262,24.3,2.3000000000000007
Trincomalee,2026,8,16.0,False,4,18.800749247017084,26.2,10.2,17.845142969358946,25.2,9.2,17.78121642058262,25.1,9.100000000000001,17.78121642058262,25.1,9.100000000000001
Trincomalee,2026,9,13.0,False,4,18.212122630890704,23.5,10.5,17.974277119702116,23.3,10.3,17.767624572998074,23.0,10.0,17.767624572998074,23.0,10.0
Trincomalee,2026,10,8.0,False,4,15.689412521483622,20.1,12.100000000000001,17.448672003057073,21.9,13.899999999999999,17.45537471452148,21.9,13.899999999999999,17.45537471452148,21.9,13.899999999999999
Trincomalee,2026,11,27.0,False,4,11.648777168484513,13.4,13.6,15.717230752684092,17.4,9.600000000000001,16.406745370018882,18.1,8.899999999999999,16.406745370018882,18.1,8.899999999999999
Trincomalee,2026,12,20.0,False,4,14.96213089569578,19.2,0.8000000000000007,14.437281422068178,18.6,1.3999999999999986,15.0130657498554,19.2,0.8000000000000007,15.0130657498554,19.2,0.8000000000000007
Trincomalee,2026,13,30.0,False,4,18.5303310587963,28.3,1.6999999999999993,14.949768232571575,24.7,5.300000000000001,15.798686228668299,25.6,4.399999999999999,15.798686228668299,25.6,4.399999999999999
Trincomalee,2026,14,18.0,False,4,23.135067150699594,34.0,16.0,16.804150631189327,27.8,9.8,17.82953658260135,28.8,10.8,17.82953658260135,28.8,10.8
Trincomalee,2026,15,22.0,False,4,22.25485063323592,30.1,8.100000000000001,20.415675968975687,28.4,6.399999999999999,20.664573488832087,28.6,6.600000000000001,20.664573488832087,28.6,6.600000000000001
Trincomalee,2026,16,24.0,False,4,21.500955953457947,28.7,4.699999999999999,21.620048931942556,28.8,4.800000000000001,21.54896167260908,28.7,4.699999999999999,21.54896167260908,28.7,4.699999999999999
Trincomalee,2026,17,26.0,False,4,22.40500181661429,32.7,6.700000000000003,22.465539951264432,32.8,6.799999999999997,21.997488123610733,32.3,6.299999999999997,21.997488123610733,32.3,6.299999999999997
Trincomalee,2026,18,9.0,False,4,24.049001711074457,34.4,25.4,22.43243463661137,32.7,23.700000000000003,22.143342474003628,32.5,23.5,22.143342474003628,32.5,23.5
Trincomalee,2026,19,35.0,False,4,16.871998331601777,20.1,14.899999999999999,21.192696021273484,24.4,10.600000000000001,22.078817539363857,25.2,9.8,22.078817539363857,25.2,9.8
Trincomalee,2026,20,20.0,False,4,19.956976679848594,29.5,9.5,20.21587281568872,29.7,9.7,21.287652791155885,30.8,10.8,21.287652791155885,30.8,10.8
Trincomalee,2026,21,25.0,False,4,21.825531588160914,34.3,9.299999999999997,20.466116544182153,33.1,8.100000000000001,21.816524556782706,34.3,9.299999999999997,21.816524556782706,34.3,9.299999999999997
Trincomalee,2026,22,21.0,False,4,23.005047587040472,34.0,13.0,20.149301350374337,31.3,10.3,21.81935212545185,32.8,11.799999999999997,21.81935212545185,32.8,11.799999999999997
Trincomalee,2026,23,38.0,False,4,22.581088028039844,32.4,5.600000000000001,22.392667881520097,32.2,5.799999999999997,22.20310937929986,32.0,6.0,22.20310937929986,32.0,6.0
Trincomalee,2026,24,39.0,False,4,27.318753160774524,47.8,8.799999999999997,23.628191019878678,44.7,5.700000000000003,22.854136233602905,43.9,4.899999999999999,22.854136233602905,43.9,4.899999999999999
Trincomalee,2026,25,32.0,False,4,33.38344761840195,57.4,25.4,26.70200366045214,51.2,19.200000000000003,26.093071242349442,50.6,18.6,26.093071242349442,50.6,18.6
Vavuniya,2026,2,2.0,False,4,2.5119742969359837,4.2,2.2,1.8009344387857178,3.5,1.5,1.9667397054624836,3.7,1.7000000000000002,1.9667397054624836,3.7,1.7000000000000002
Vavuniya,2026,3,4.0,False,4,1.6976411686222013,3.7,0.2999999999999998,1.7044564901514707,3.7,0.2999999999999998,1.8284260957950451,3.8,0.20000000000000018,1.8284260957950451,3.8,0.20000000000000018
Vavuniya,2026,4,6.0,False,4,2.6615804095754627,4.2,1.7999999999999998,1.777159697830563,3.3,2.7,1.5704025975311524,3.1,2.9,1.5704025975311524,3.1,2.9
Vavuniya,2026,5,5.0,False,4,4.260652041833629,5.7,0.7000000000000002,2.2127939694000416,4.0,1.0,1.7770178700455213,3.6,1.4,1.7770178700455213,3.6,1.4
Vavuniya,2026,6,4.0,False,4,4.082133442918163,6.6,2.5999999999999996,2.593220392959731,5.3,1.2999999999999998,2.734156858091757,5.5,1.5,2.734156858091757,5.5,1.5
Vavuniya,2026,7,5.0,False,4,3.2500369058613985,6.7,1.7000000000000002,2.72197787001487,6.2,1.2000000000000002,3.0720687666790383,6.6,1.5999999999999996,3.0720687666790383,6.6,1.5999999999999996
Vavuniya,2026,8,5.0,False,4,3.603012759924093,5.4,0.40000000000000036,2.772501424918735,4.6,0.40000000000000036,2.595132120203931,4.4,0.5999999999999996,2.595132120203931,4.4,0.5999999999999996
Vavuniya,2026,9,5.0,False,4,3.8211917706173146,6.2,1.2000000000000002,2.734714011551667,5.4,0.40000000000000036,2.5380017616800616,5.2,0.20000000000000018,2.5380017616800616,5.2,0.20000000000000018
Vavuniya,2026,10,0.0,False,4,3.837921306421457,5.9,5.9,2.7454831073519173,5.1,5.1,2.761880345097361,5.1,5.1,2.761880345097361,5.1,5.1
Vavuniya,2026,11,4.0,False,4,0.8803085166767205,1.8,2.2,2.1010504841433284,3.0,1.0,2.192002771926051,3.1,0.8999999999999999,2.192002771926051,3.1,0.8999999999999999
Vavuniya,2026,12,1.0,False,4,2.2299327810250364,2.8,1.7999999999999998,1.7739749432689562,2.3,1.2999999999999998,2.1051757273043727,2.7,1.7000000000000002,2.1051757273043727,2.7,1.7000000000000002
Vavuniya,2026,13,5.0,False,4,1.2940255928441375,2.1,2.9,1.4005394022820454,2.2,2.8,1.6360232025767723,2.5,2.5,1.6360232025767723,2.5,2.5
Vavuniya,2026,14,39.0,False,4,3.1104205841920187,3.5,35.5,1.4722437979298477,1.9,37.1,1.265385024858595,1.7,37.3,1.265385024858595,1.7,37.3
Vavuniya,2026,15,0.0,False,4,23.912581876749552,36.2,36.2,7.171227577638401,20.0,20.0,2.0174415452829924,15.4,15.4,2.0174415452829924,15.4,15.4
Vavuniya,2026,16,0.0,False,4,7.817861680598203,11.1,11.1,8.105247446068233,11.4,11.4,5.005669218289511,8.3,8.3,5.005669218289511,8.3,8.3
Vavuniya,2026,17,2.0,False,4,0.0,1.7,0.30000000000000004,5.850829809068095,6.9,4.9,3.0350752854282925,4.4,2.4000000000000004,3.0350752854282925,4.4,2.4000000000000004
Vavuniya,2026,18,1.0,False,4,0.542424347383359,2.0,1.0,4.436606416236364,5.5,4.5,1.9901110531637949,3.4,2.4,1.9901110531637949,3.4,2.4
Vavuniya,2026,19,4.0,False,4,0.8658900047179456,1.5,2.5,1.048488000793327,1.7,2.3,0.7320198713982456,1.4,2.6,0.7320198713982456,1.4,2.6
Vavuniya,2026,20,5.0,False,4,2.557467099567808,2.9,2.1,0.9390312466097278,1.3,3.7,0.5993289434355515,1.0,4.0,0.5993289434355515,1.0,4.0
