District,fold_id,stage2_trained,rmse,mae,smape,n_obs_scored,n_obs_total
Kilinochchi,5,True,1.1155763464022306,0.6801740321704364,122.56782948408176,52,52
Kilinochchi,6,True,1.2675910152967196,0.8447187699348929,109.23047108954984,51,52
Kilinochchi,7,True,1.1628074471300494,0.9050307559457588,139.88652020107486,52,52
Kilinochchi,8,True,6.34569531814319,4.220255585652682,71.27822234664355,52,52
Kilinochchi,9,True,3.858957265856934,3.1042588894303296,130.02786360226898,52,52
Kilinochchi,holdout,True,44.59514495930519,8.371579379591047,111.55219513643043,104,104
Kilinochchi,validation_aggregate,True,,1.4287577361632935,,724,728
Kurunegala,1,False,24.397362376029466,16.593240339597617,200.0,52,52
Kurunegala,10,True,18.72958722866378,13.22407318805418,72.7560249074766,52,52
Kurunegala,11,True,25.438065223188534,17.028641731476085,25.719170496443216,51,52
Kurunegala,12,True,33.75701674963325,19.084788432397854,99.52559311274969,51,52
Kurunegala,13,True,20.325813594549214,15.597668919004624,114.91442139897265,51,52
Kurunegala,14,True,24.456879806734868,17.36783681015525,102.77497506285206,52,52
Kurunegala,2,True,9.514204140882358,7.921042347761277,94.7492109316615,52,52
Kurunegala,3,True,30.806122676301054,17.350676917704163,85.37840529603329,52,52
Kurunegala,4,True,22.219000066834667,15.48421450396525,43.24318548510528,52,52
Kurunegala,5,True,14.994303278205033,11.056248509207668,71.32007188363023,52,52
Kurunegala,6,True,13.882679000557419,9.468182767358703,37.869072112539605,51,52
Kurunegala,7,True,18.47339463978917,13.304139827294291,107.87992180357,52,52
Kurunegala,8,True,179.80325130234525,116.76245162146772,67.36375212916175,52,52
Kurunegala,9,True,19.777335750648216,14.702881967510905,41.385146603427884,52,52
Kurunegala,holdout,True,38.70982772162062,13.047435358762458,91.17233398213111,104,104
Kurunegala,validation_aggregate,True,,15.540941711484937,,724,728
Mannar,1,False,19.62337695395273,10.538461538461538,176.9230769230769,52,52
Mannar,10,True,7.498612305388124,3.4610987129175186,90.49232859357487,52,52
Mannar,11,True,5.478879277073359,2.2575153512099866,112.83163934939775,51,52
Mannar,12,True,150.66438332793732,32.17287913525174,158.18178605601437,51,52
Mannar,13,True,,,,51,52
Mannar,14,True,2.861417150122065,1.9649510896712528,119.140686458894,52,52
Mannar,2,True,11.9731320620043,6.78545098259058,151.19068084333384,52,52
Mannar,3,True,2.0989916883814117,1.4026952405989261,119.50709965245676,52,52
Mannar,4,True,1.3511255267263222,0.9889939902004817,117.3768912196078,52,52
Mannar,5,True,6.631142132217241,3.390388357104857,106.96779769127458,52,52
Mannar,6,True,2.653829547124665,1.667709099174632,146.02453004944508,51,52
Mannar,7,True,2.5418789819234022,1.8031767050113179,127.75200154209129,52,52
Mannar,8,True,10.27720460651788,5.623536940026593,85.97898344757085,52,52
Mannar,9,True,6.193221540243277,3.4573054761991693,122.3930533473359,52,52
Mannar,holdout,True,40.91656619475587,7.887353314627688,83.56960643368829,104,104
Mannar,validation_aggregate,True,,3.390388357104857,,724,728
Matale,1,False,28.694552966609866,27.674260569180092,200.0,52,52
Matale,10,True,24.38231001784456,11.127606911845401,108.02165759814852,52,52
Matale,11,True,25.17767492847529,21.525092026161897,14.886110583402882,51,52
Matale,12,True,18.819486420604775,6.602551845360919,110.48741392757755,51,52
Matale,13,True,12.253368728334033,8.774929207163039,95.58844048272327,51,52
Matale,14,True,16.841207485036815,11.984158897873666,111.06394679898925,52,52
Matale,2,True,7.046396211617978,5.646365723298668,113.61064041183577,52,52
Matale,3,True,4.793712461668996,3.397469093620582,107.72637883110325,52,52
Matale,4,True,4.483634756522499,3.3384320397983536,155.8351623428488,52,52
Matale,5,True,6.576814954182631,4.2309351170917955,115.0209827227691,52,52
Matale,6,True,7.857641109023774,5.556903026563218,58.5142274597478,51,52
Matale,7,True,10.277219586897168,6.8392444028696575,95.32297179117396,52,52
Matale,8,True,33.94031850281172,24.060931898447958,64.19090551698736,52,52
Matale,9,True,8.471887585029192,6.013473343562552,40.73876120551765,52,52
Matale,holdout,True,93.63766523353713,21.44261485526709,58.29779432471032,104,104
Matale,validation_aggregate,True,,6.720898124115289,,724,728
Matara,1,False,11.215188254052118,7.458293381467026,200.0,52,52
Matara,10,True,30.438428384866892,21.2449395507413,70.05354918461381,52,52
Matara,11,True,6.922615166192236,4.906811671957731,9.784122183965009,51,52
Matara,12,True,37.966591780171306,14.421085981066591,81.163730854628,51,52
Matara,13,True,14.757568792546062,11.012225884044092,116.44614472223114,51,52
Matara,14,True,13.282619629272011,10.892228312161873,120.10247885738043,52,52
Matara,2,True,10.299310636641637,7.037296162406989,79.98321222135837,52,52
Matara,3,True,12.311236257891535,9.73562668438,89.68504496875424,52,52
Matara,4,True,6.374205633902846,4.838852763030063,37.44001378286704,52,52
Matara,5,True,6.023479041151948,4.6851637717052705,82.38658033693002,52,52
Matara,6,True,6.59827063368993,4.753547637286671,86.77647571869691,51,52
