District,Year,Week,Week_Start_Date,Week_End_Date,Number_of_Cases,is_imputed,is_reporting_anomaly,rain_sum (mm),precipitation_sum (mm),relative_humidity_2m_mean (%),relative_humidity_2m_max (%),relative_humidity_2m_min (%),temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),temperature_2m_mean (°C),climate_data_source,Estimated_Population,Source_Type,cases_per_100k,cases_lag_1,cases_lag_2,cases_lag_3,cases_lag_4,rolling_mean_cases_4w,rolling_std_cases_4w,rate_of_change,weeks_since_reporting_anomaly,reporting_rebound_ratio_lag1,suspected_backfill_week,rainfall_lag_2,rainfall_lag_3,rainfall_lag_4,rainfall_lag_5,rainfall_lag_6,rainfall_lag_7,rainfall_lag_8,temperature_lag_1,temperature_lag_2,temperature_lag_3,temperature_lag_4,humidity_lag_1,humidity_lag_2,humidity_lag_3,humidity_lag_4,sin_week,cos_week,monsoon_indicator_SW,monsoon_indicator_NE
Vavuniya,2019,37,2019-09-07,2019-09-13,2.0,False,False,11.5,11.5,69.28571428571429,87.71428571428571,46.71428571428572,34.2,25.485714285714288,31.942857142857143,37.52857142857143,28.685714285714287,29.014285714285712,observed,172230,interpolated,1.161237879579632,2.0,3.0,2.0,4.0,2.75,0.9574271077571993,-1.0,,,0,6.800000000000001,35.800000000000004,21.1,10.5,0.0,4.7,11.6,28.32857142857143,27.642857142857142,27.25714285714286,28.4,71.14285714285714,74.42857142857143,78.57142857142857,73.57142857142857,-0.970941817426052,-0.23931566428755774,1,0
Vavuniya,2019,38,2019-09-14,2019-09-20,1.0,False,False,22.700000000000003,22.700000000000003,79.0,91.42857142857144,60.85714285714285,31.37142857142857,24.585714285714285,30.32857142857143,35.15714285714286,27.52857142857143,27.228571428571428,observed,172230,interpolated,0.5806189397898159,2.0,2.0,3.0,2.0,2.25,0.5000000000016491,0.0,,,0,3.1,6.800000000000001,35.800000000000004,21.1,10.5,0.0,4.7,29.014285714285712,28.32857142857143,27.642857142857142,27.25714285714286,69.28571428571429,71.14285714285714,74.42857142857143,78.57142857142857,-0.992708874098054,-0.12053668025532357,1,0
Vavuniya,2019,39,2019-09-21,2019-09-27,12.0,False,False,30.0,30.0,78.85714285714286,93.0,55.42857142857143,31.82857142857143,23.871428571428574,30.5,35.871428571428574,27.1,26.87142857142857,observed,172230,interpolated,6.967427277477792,1.0,2.0,2.0,3.0,2.0,0.816496580928736,-1.0,,,0,11.5,3.1,6.800000000000001,35.800000000000004,21.1,10.5,0.0,27.228571428571428,29.014285714285712,28.32857142857143,27.642857142857142,79.0,69.28571428571429,71.14285714285714,74.42857142857143,-1.0,-1.8369701987210297e-16,0,0
Vavuniya,2019,40,2019-09-28,2019-10-04,7.0,False,False,59.1,59.1,85.14285714285714,98.0,61.285714285714285,31.414285714285715,23.042857142857144,30.857142857142858,37.57142857142857,27.6,26.1,observed,172230,interpolated,4.064332578528711,12.0,1.0,2.0,2.0,4.25,5.188127472091287,11.0,,,0,22.700000000000003,11.5,3.1,6.800000000000001,35.800000000000004,21.1,10.5,26.87142857142857,27.228571428571428,29.014285714285712,28.32857142857143,78.85714285714286,79.0,69.28571428571429,71.14285714285714,-0.992708874098054,0.1205366802553232,0,0
Vavuniya,2019,41,2019-10-05,2019-10-11,16.0,False,False,42.4,42.4,85.85714285714286,97.0,62.42857142857143,30.585714285714285,23.15714285714285,30.928571428571427,37.1,27.6,25.957142857142856,observed,172230,interpolated,9.289903036637057,7.0,12.0,1.0,2.0,5.5,5.066228051190384,-5.0,,,0,30.0,22.700000000000003,11.5,3.1,6.800000000000001,35.800000000000004,21.1,26.1,26.87142857142857,27.228571428571428,29.014285714285712,85.14285714285714,78.85714285714286,79.0,69.28571428571429,-0.9709418174260521,0.23931566428755738,0,0
Vavuniya,2019,42,2019-10-12,2019-10-18,22.0,False,False,148.5,148.5,87.0,98.42857142857144,67.0,30.24285714285714,23.24285714285714,31.02857142857143,36.371428571428574,28.02857142857143,25.928571428571427,observed,172230,interpolated,12.773616675375951,16.0,7.0,12.0,1.0,9.0,6.480740698407987,9.0,,,0,59.1,30.0,22.700000000000003,11.5,3.1,6.800000000000001,35.800000000000004,25.957142857142856,26.1,26.87142857142857,27.228571428571428,85.85714285714286,85.14285714285714,78.85714285714286,79.0,-0.9350162426854148,0.35460488704253557,0,0
Vavuniya,2019,43,2019-10-19,2019-10-25,15.0,False,False,74.3,74.3,88.85714285714286,96.42857142857144,74.0,28.62857142857143,23.62857142857143,29.9,33.214285714285715,27.62857142857143,25.514285714285712,observed,172230,interpolated,8.70928409684724,22.0,16.0,7.0,12.0,14.25,6.344288770224891,6.0,,,0,42.4,59.1,30.0,22.700000000000003,11.5,3.1,6.800000000000001,25.928571428571427,25.957142857142856,26.1,26.87142857142857,87.0,85.85714285714286,85.14285714285714,78.85714285714286,-0.8854560256532101,0.464723172043768,0,0
Vavuniya,2019,44,2019-10-26,2019-11-01,9.0,False,False,53.6,53.6,90.85714285714286,98.85714285714286,77.28571428571429,27.9,22.985714285714288,29.485714285714288,32.82857142857143,27.057142857142857,24.928571428571427,observed,172230,interpolated,5.225570458108344,15.0,22.0,16.0,7.0,15.0,6.164414002969111,-7.0,,,0,148.5,42.4,59.1,30.0,22.700000000000003,11.5,3.1,25.514285714285712,25.928571428571427,25.957142857142856,26.1,88.85714285714286,87.0,85.85714285714286,85.14285714285714,-0.822983865893657,0.5680647467311548,0,1
Vavuniya,2019,45,2019-11-02,2019-11-08,18.0,False,False,22.1,22.1,85.28571428571429,98.85714285714286,64.28571428571429,30.185714285714287,22.81428571428572,30.842857142857145,35.57142857142857,27.085714285714285,26.085714285714285,observed,172230,interpolated,10.451140916216689,9.0,15.0,22.0,16.0,15.5,5.3229064742239265,-6.0,,,0,74.3,148.5,42.4,59.1,30.0,22.700000000000003,11.5,24.928571428571427,25.514285714285712,25.928571428571427,25.957142857142856,90.85714285714286,88.85714285714286,87.0,85.85714285714286,-0.7485107481711011,0.6631226582407952,0,1
Vavuniya,2019,46,2019-11-09,2019-11-15,9.0,False,False,17.5,17.5,85.0,97.71428571428572,65.0,30.142857142857142,23.214285714285715,30.714285714285715,35.628571428571426,27.557142857142857,26.1,observed,172230,interpolated,5.225570458108344,18.0,9.0,15.0,22.0,16.0,5.477225575051812,9.0,,,0,53.6,74.3,148.5,42.4,59.1,30.0,22.700000000000003,26.085714285714285,24.928571428571427,25.514285714285712,25.928571428571427,85.28571428571429,90.85714285714286,88.85714285714286,87.0,-0.6631226582407955,0.7485107481711007,0,1
Vavuniya,2019,47,2019-11-16,2019-11-22,79.0,False,False,23.3,23.3,87.0,98.28571428571428,67.14285714285714,30.02857142857143,23.357142857142858,30.52857142857143,34.98571428571429,27.942857142857143,25.97142857142857,observed,172230,interpolated,45.86889624339546,9.0,18.0,9.0,15.0,12.75,4.500000000000184,-9.0,,,0,22.1,53.6,74.3,148.5,42.4,59.1,30.0,26.1,26.085714285714285,24.928571428571427,25.514285714285712,85.0,85.28571428571429,90.85714285714286,88.85714285714286,-0.5680647467311559,0.8229838658936564,0,1
Vavuniya,2019,48,2019-11-23,2019-11-29,69.0,False,False,45.1,45.1,88.85714285714286,97.42857142857144,72.14285714285714,28.914285714285715,23.571428571428573,29.47142857142857,32.98571428571429,27.728571428571428,25.457142857142856,observed,172230,interpolated,40.0627068454973,79.0,9.0,18.0,9.0,28.75,33.76758800980611,70.0,,,0,17.5,22.1,53.6,74.3,148.5,42.4,59.1,25.97142857142857,26.1,26.085714285714285,24.928571428571427,87.0,85.0,85.28571428571429,90.85714285714286,-0.4647231720437684,0.88545602565321,0,1
Vavuniya,2019,49,2019-11-30,2019-12-06,68.0,False,False,100.6,100.6,92.14285714285714,97.28571428571428,82.42857142857143,27.414285714285715,23.385714285714283,28.928571428571427,32.528571428571425,27.385714285714283,24.75714285714286,observed,172230,interpolated,39.48208790570749,69.0,79.0,9.0,18.0,43.75,35.358874416474315,-10.0,,,0,23.3,17.5,22.1,53.6,74.3,148.5,42.4,25.457142857142856,25.97142857142857,26.1,26.085714285714285,88.85714285714286,87.0,85.0,85.28571428571429,-0.35460488704253595,0.9350162426854147,0,1
Vavuniya,2019,50,2019-12-07,2019-12-13,89.0,False,False,29.4,29.4,86.28571428571429,94.71428571428572,73.0,27.914285714285715,23.02857142857143,28.65714285714285,31.61428571428572,26.642857142857142,25.014285714285712,observed,172230,interpolated,51.67508564129362,68.0,69.0,79.0,9.0,56.25,31.889130854676303,-1.0,,,0,45.1,23.3,17.5,22.1,53.6,74.3,148.5,24.75714285714286,25.457142857142856,25.97142857142857,26.1,92.14285714285714,88.85714285714286,87.0,85.0,-0.2393156642875578,0.970941817426052,0,1
Vavuniya,2019,51,2019-12-14,2019-12-20,57.0,False,False,26.5,26.5,86.71428571428571,95.28571428571428,73.28571428571429,28.014285714285712,23.285714285714285,28.557142857142857,31.557142857142857,26.928571428571427,25.12857142857143,observed,172230,interpolated,33.09527956801951,89.0,68.0,69.0,79.0,76.25,9.844626283748315,21.0,,,0,100.6,45.1,23.3,17.5,22.1,53.6,74.3,25.014285714285712,24.75714285714286,25.457142857142856,25.97142857142857,86.28571428571429,92.14285714285714,88.85714285714286,87.0,-0.12053668025532363,0.992708874098054,0,1
Vavuniya,2019,52,2019-12-21,2019-12-27,80.0,False,False,32.4,32.4,86.35714285714286,96.35714285714285,71.35714285714286,28.25,22.85714285714285,28.892857142857142,32.25714285714286,26.67142857142857,25.1,observed,172230,interpolated,46.44951518318528,57.0,89.0,68.0,69.0,70.75,13.326039671760505,-32.0,,,0,29.4,100.6,45.1,23.3,17.5,22.1,53.6,25.12857142857143,25.014285714285712,24.75714285714286,25.457142857142856,86.71428571428571,86.28571428571429,92.14285714285714,88.85714285714286,6.432490598706546e-16,1.0,0,1
Vavuniya,2020,1,,,24.0,True,False,,,,,,,,,,,,,172246,interpolated,13.933560140728956,80.0,57.0,89.0,68.0,73.5,13.964240043768994,23.0,,,0,26.5,29.4,100.6,45.1,23.3,17.5,22.1,25.1,25.12857142857143,25.014285714285712,24.75714285714286,86.35714285714286,86.71428571428571,86.28571428571429,92.14285714285714,0.12053668025532305,0.992708874098054,0,1
Vavuniya,2020,2,2020-01-04,2020-01-10,0.0,False,False,5.9,5.9,81.42857142857143,94.71428571428572,61.42857142857143,29.11428571428572,22.685714285714287,28.62857142857143,32.67142857142857,26.228571428571428,25.37142857142857,observed,172246,interpolated,0.0,,80.0,57.0,89.0,,,,,,0,32.4,26.5,29.4,100.6,45.1,23.3,17.5,,25.1,25.12857142857143,25.014285714285712,,86.35714285714286,86.71428571428571,86.28571428571429,0.23931566428755774,0.970941817426052,0,1
Vavuniya,2020,3,2020-01-11,2020-01-17,36.0,False,False,4.1,4.1,78.28571428571429,91.85714285714286,59.0,28.0,21.11428571428572,26.62857142857143,30.357142857142858,23.585714285714285,24.214285714285715,observed,172246,interpolated,20.90034021109344,0.0,,80.0,57.0,,,,,,0,,32.4,26.5,29.4,100.6,45.1,23.3,25.37142857142857,,25.1,25.12857142857143,81.42857142857143,,86.35714285714286,86.71428571428571,0.3546048870425356,0.9350162426854148,0,1
Vavuniya,2020,4,2020-01-18,2020-01-24,31.0,False,False,10.7,10.7,82.71428571428571,92.85714285714286,67.14285714285714,28.857142857142858,23.571428571428573,28.914285714285715,32.41428571428572,27.071428571428573,25.685714285714287,observed,172246,interpolated,17.997515181774904,36.0,0.0,,80.0,,,36.0,,,0,5.9,,32.4,26.5,29.4,100.6,45.1,24.214285714285715,25.37142857142857,,25.1,78.28571428571429,81.42857142857143,,86.35714285714286,0.4647231720437685,0.8854560256532099,0,1
Vavuniya,2020,5,2020-01-25,2020-01-31,34.0,False,False,0.0,0.0,76.14285714285714,93.42857142857144,52.285714285714285,30.12857142857143,20.81428571428572,27.47142857142857,33.528571428571425,23.3,24.857142857142858,observed,172246,interpolated,19.73921019936602,31.0,36.0,0.0,,,,-5.0,,,0,4.1,5.9,,32.4,26.5,29.4,100.6,25.685714285714287,24.214285714285715,25.37142857142857,,82.71428571428571,78.28571428571429,81.42857142857143,,0.5680647467311558,0.8229838658936564,0,1
Vavuniya,2020,6,2020-02-01,2020-02-07,19.0,False,False,1.1,1.1,76.0,92.71428571428572,52.85714285714285,29.842857142857145,22.24285714285714,27.957142857142856,32.357142857142854,25.31428571428572,25.357142857142858,observed,172246,interpolated,11.030735111410424,34.0,31.0,36.0,0.0,25.25,16.958282145704946,3.0,,,0,10.7,4.1,5.9,,32.4,26.5,29.4,24.857142857142858,25.685714285714287,24.214285714285715,25.37142857142857,76.14285714285714,82.71428571428571,78.28571428571429,81.42857142857143,0.6631226582407952,0.7485107481711011,0,1
Vavuniya,2020,7,2020-02-08,2020-02-14,23.0,False,False,1.9,1.9,72.14285714285714,87.71428571428571,50.42857142857143,30.357142857142858,22.585714285714285,27.9,32.58571428571428,25.014285714285712,25.75714285714286,observed,172246,interpolated,13.352995134865251,19.0,34.0,31.0,36.0,30.0,7.615773105864019,-15.0,,,0,0.0,10.7,4.1,5.9,,32.4,26.5,25.357142857142858,24.857142857142858,25.685714285714287,24.214285714285715,76.0,76.14285714285714,82.71428571428571,78.28571428571429,0.7485107481711011,0.6631226582407953,0,1
Vavuniya,2020,8,2020-02-15,2020-02-21,9.0,False,False,8.4,8.4,73.42857142857143,90.57142857142856,50.285714285714285,30.38571428571429,21.87142857142857,27.77142857142857,33.2,24.32857142857143,25.47142857142857,observed,172246,interpolated,5.225085052773359,23.0,19.0,34.0,31.0,26.75,6.946221994725025,4.0,,,0,1.1,0.0,10.7,4.1,5.9,,32.4,25.75714285714286,25.357142857142858,24.857142857142858,25.685714285714287,72.14285714285714,76.0,76.14285714285714,82.71428571428571,0.8229838658936564,0.5680647467311559,0,1
Vavuniya,2020,9,2020-02-22,2020-02-28,21.0,False,False,3.1,3.1,77.71428571428571,93.71428571428572,54.57142857142857,30.557142857142857,23.457142857142856,29.285714285714285,33.5,27.071428571428573,26.27142857142857,observed,172246,interpolated,12.191865123137838,9.0,23.0,19.0,34.0,21.25,10.340051579497485,-14.0,,,0,1.9,1.1,0.0,10.7,4.1,5.9,,25.47142857142857,25.75714285714286,25.357142857142858,24.857142857142858,73.42857142857143,72.14285714285714,76.0,76.14285714285714,0.8854560256532099,0.4647231720437686,0,0
Vavuniya,2020,10,2020-02-29,2020-03-06,3.0,False,False,1.5,1.5,72.14285714285714,93.85714285714286,41.42857142857143,32.785714285714285,22.071428571428573,29.5,36.68571428571429,25.12857142857143,26.442857142857143,observed,172246,interpolated,1.7416950175911194,21.0,9.0,23.0,19.0,18.0,6.218252702059355,12.0,,,0,8.4,1.9,1.1,0.0,10.7,4.1,5.9,26.27142857142857,25.47142857142857,25.75714285714286,25.357142857142858,77.71428571428571,73.42857142857143,72.14285714285714,76.0,0.9350162426854148,0.35460488704253557,0,0
Vavuniya,2020,11,2020-03-07,2020-03-13,9.0,False,False,0.8999999999999999,0.8999999999999999,75.14285714285714,94.71428571428572,46.71428571428572,32.75714285714286,22.9,30.24285714285714,36.75714285714286,26.557142857142857,26.857142857142858,observed,172246,interpolated,5.225085052773359,3.0,21.0,9.0,23.0,14.0,9.591663046625534,-18.0,,,0,3.1,8.4,1.9,1.1,0.0,10.7,4.1,26.442857142857143,26.27142857142857,25.47142857142857,25.75714285714286,72.14285714285714,77.71428571428571,73.42857142857143,72.14285714285714,0.970941817426052,0.23931566428755804,0,0
Vavuniya,2020,12,2020-03-14,2020-03-20,3.0,False,False,1.4,1.4,73.57142857142857,95.0,45.285714285714285,33.285714285714285,23.728571428571428,31.228571428571428,37.07142857142857,27.97142857142857,27.67142857142857,observed,172246,interpolated,1.7416950175911194,9.0,3.0,21.0,9.0,10.5,7.549834435270874,6.0,,,0,1.5,3.1,8.4,1.9,1.1,0.0,10.7,26.857142857142858,26.442857142857143,26.27142857142857,25.47142857142857,75.14285714285714,72.14285714285714,77.71428571428571,73.42857142857143,0.992708874098054,0.120536680255323,0,0
Vavuniya,2020,13,2020-03-21,2020-03-27,0.0,False,False,0.0,0.0,69.85714285714286,94.14285714285714,36.57142857142857,34.357142857142854,22.957142857142856,30.74285714285714,37.72857142857144,26.61428571428572,27.557142857142857,observed,172246,interpolated,0.0,3.0,9.0,3.0,21.0,9.0,8.485281374238681,-6.0,,,0,0.8999999999999999,1.5,3.1,8.4,1.9,1.1,0.0,27.67142857142857,26.857142857142858,26.442857142857143,26.27142857142857,73.57142857142857,75.14285714285714,72.14285714285714,77.71428571428571,1.0,-1.6081226496766366e-16,0,0
Vavuniya,2020,14,2020-03-28,2020-04-03,2.0,False,False,0.2,0.2,70.28571428571429,94.28571428571428,35.142857142857146,34.82857142857143,22.942857142857143,31.11428571428572,38.17142857142857,26.52857142857143,27.8,observed,172246,interpolated,1.161130011727413,0.0,3.0,9.0,3.0,3.75,3.7749172176356316,-3.0,,,0,1.4,0.8999999999999999,1.5,3.1,8.4,1.9,1.1,27.557142857142857,27.67142857142857,26.857142857142858,26.442857142857143,69.85714285714286,73.57142857142857,75.14285714285714,72.14285714285714,0.992708874098054,-0.12053668025532288,0,0
Vavuniya,2020,15,2020-04-04,2020-04-10,1.0,False,False,31.1,31.1,75.85714285714286,95.85714285714286,44.57142857142857,34.528571428571425,24.457142857142856,33.4,40.22857142857144,29.442857142857143,28.428571428571427,observed,172246,interpolated,0.5805650058637065,2.0,0.0,3.0,9.0,3.5,3.8729833462076675,2.0,,,0,0.0,1.4,0.8999999999999999,1.5,3.1,8.4,1.9,27.8,27.557142857142857,27.67142857142857,26.857142857142858,70.28571428571429,69.85714285714286,73.57142857142857,75.14285714285714,0.9709418174260521,-0.2393156642875575,0,0
Vavuniya,2020,16,2020-04-11,2020-04-17,1.0,False,False,14.4,14.4,74.57142857142857,95.57142857142856,46.0,34.27142857142857,24.285714285714285,32.957142857142856,39.0,29.15714285714285,28.485714285714288,observed,172246,interpolated,0.5805650058637065,1.0,2.0,0.0,3.0,1.5,1.2909944487365645,-1.0,,,0,0.2,0.0,1.4,0.8999999999999999,1.5,3.1,8.4,28.428571428571427,27.8,27.557142857142857,27.67142857142857,75.85714285714286,70.28571428571429,69.85714285714286,73.57142857142857,0.9350162426854148,-0.35460488704253545,0,0
Vavuniya,2020,17,2020-04-18,2020-04-24,1.0,False,False,18.4,18.4,77.14285714285714,96.0,47.71428571428572,34.25714285714286,24.685714285714287,33.55714285714286,39.71428571428572,29.87142857142857,28.52857142857143,observed,172246,interpolated,0.5805650058637065,1.0,1.0,2.0,0.0,1.0,0.8164965809289293,0.0,,,0,31.1,0.2,0.0,1.4,0.8999999999999999,1.5,3.1,28.485714285714288,28.428571428571427,27.8,27.557142857142857,74.57142857142857,75.85714285714286,70.28571428571429,69.85714285714286,0.8854560256532099,-0.4647231720437685,0,0
Vavuniya,2020,18,2020-04-25,2020-05-01,1.0,False,False,18.2,18.2,77.57142857142857,96.71428571428572,48.85714285714285,34.800000000000004,25.042857142857144,34.371428571428574,41.05714285714286,30.25714285714286,28.885714285714283,observed,172246,interpolated,0.5805650058637065,1.0,1.0,1.0,2.0,1.25,0.5000000000019622,0.0,,,0,14.4,31.1,0.2,0.0,1.4,0.8999999999999999,1.5,28.52857142857143,28.485714285714288,28.428571428571427,27.8,77.14285714285714,74.57142857142857,75.85714285714286,70.28571428571429,0.8229838658936565,-0.5680647467311557,0,0
Vavuniya,2020,19,2020-05-02,2020-05-08,0.0,False,False,62.7,62.7,77.57142857142857,95.85714285714286,47.42857142857143,34.75714285714286,25.085714285714285,34.128571428571426,40.6,30.24285714285714,28.8,observed,172246,interpolated,0.0,1.0,1.0,1.0,1.0,1.0,1.4017655737853997e-06,0.0,,,0,18.4,14.4,31.1,0.2,0.0,1.4,0.8999999999999999,28.885714285714283,28.52857142857143,28.485714285714288,28.428571428571427,77.57142857142857,77.14285714285714,74.57142857142857,75.85714285714286,0.7485107481711013,-0.663122658240795,0,0
Vavuniya,2020,20,2020-05-09,2020-05-15,1.0,False,False,42.3,42.3,86.14285714285714,97.0,66.42857142857143,31.514285714285712,24.67142857142857,33.18571428571429,38.32857142857143,29.857142857142858,27.32857142857143,observed,172246,interpolated,0.5805650058637065,0.0,1.0,1.0,1.0,0.75,0.5000000000019675,-1.0,,,0,18.2,18.4,14.4,31.1,0.2,0.0,1.4,28.8,28.885714285714283,28.52857142857143,28.485714285714288,77.57142857142857,77.57142857142857,77.14285714285714,74.57142857142857,0.6631226582407952,-0.7485107481711012,1,0
Vavuniya,2020,21,2020-05-16,2020-05-22,0.0,False,False,5.4,5.4,78.85714285714286,91.85714285714286,59.285714285714285,32.457142857142856,26.31428571428572,32.55714285714286,35.971428571428575,30.242857142857144,28.8,observed,172246,interpolated,0.0,1.0,0.0,1.0,1.0,0.75,0.5000000000019675,1.0,,,0,62.7,18.2,18.4,14.4,31.1,0.2,0.0,27.32857142857143,28.8,28.885714285714283,28.52857142857143,86.14285714285714,77.57142857142857,77.57142857142857,77.14285714285714,0.5680647467311558,-0.8229838658936564,1,0
Vavuniya,2020,22,2020-05-23,2020-05-29,2.0,False,False,6.800000000000001,6.800000000000001,77.85714285714286,91.85714285714286,56.142857142857146,33.457142857142856,25.985714285714288,32.628571428571426,37.71428571428572,29.74285714285714,28.77142857142857,observed,172246,interpolated,1.161130011727413,0.0,1.0,0.0,1.0,0.5,0.5773502691913321,-1.0,,,0,42.3,62.7,18.2,18.4,14.4,31.1,0.2,28.8,27.32857142857143,28.8,28.885714285714283,78.85714285714286,86.14285714285714,77.57142857142857,77.57142857142857,0.46472317204376906,-0.8854560256532096,1,0
Vavuniya,2020,23,2020-05-30,2020-06-05,0.0,False,False,6.0,6.0,74.0,91.0,51.42857142857143,33.528571428571425,25.37142857142857,31.685714285714287,36.5,28.97142857142857,28.571428571428573,observed,172246,interpolated,0.0,2.0,0.0,1.0,0.0,0.75,0.9574271077573656,2.0,,,0,5.4,42.3,62.7,18.2,18.4,14.4,31.1,28.77142857142857,28.8,27.32857142857143,28.8,77.85714285714286,78.85714285714286,86.14285714285714,77.57142857142857,0.35460488704253584,-0.9350162426854147,1,0
Vavuniya,2020,24,2020-06-06,2020-06-12,1.0,False,False,11.7,11.7,75.42857142857143,89.42857142857143,55.85714285714285,32.44285714285714,25.714285714285715,31.2,35.528571428571425,28.928571428571427,28.31428571428572,observed,172246,interpolated,0.5805650058637065,0.0,2.0,0.0,1.0,0.75,0.9574271077573656,-2.0,,,0,6.800000000000001,5.4,42.3,62.7,18.2,18.4,14.4,28.571428571428573,28.77142857142857,28.8,27.32857142857143,74.0,77.85714285714286,78.85714285714286,86.14285714285714,0.23931566428755768,-0.970941817426052,1,0
Vavuniya,2020,25,2020-06-13,2020-06-19,2.0,False,False,1.1,1.1,68.85714285714286,88.57142857142857,45.71428571428572,35.01428571428572,26.285714285714285,32.72857142857143,38.142857142857146,29.785714285714285,29.74285714285714,observed,172246,interpolated,1.161130011727413,1.0,0.0,2.0,0.0,0.75,0.9574271077573656,1.0,,,0,6.0,6.800000000000001,5.4,42.3,62.7,18.2,18.4,28.31428571428572,28.571428571428573,28.77142857142857,28.8,75.42857142857143,74.0,77.85714285714286,78.85714285714286,0.12053668025532308,-0.992708874098054,1,0
Vavuniya,2020,26,2020-06-20,2020-06-26,1.0,False,False,35.6,35.6,74.71428571428571,90.0,50.142857142857146,33.4,25.785714285714285,32.25714285714286,36.98571428571428,29.52857142857143,28.52857142857143,observed,172246,interpolated,0.5805650058637065,2.0,1.0,0.0,2.0,1.25,0.9574271077573628,1.0,,,0,11.7,6.0,6.800000000000001,5.4,42.3,62.7,18.2,29.74285714285714,28.31428571428572,28.571428571428573,28.77142857142857,68.85714285714286,75.42857142857143,74.0,77.85714285714286,-3.216245299353273e-16,-1.0,1,0
Vavuniya,2020,27,2020-06-27,2020-07-03,1.0,False,False,6.5,6.5,73.42857142857143,89.85714285714286,51.57142857142857,33.18571428571428,25.62857142857143,31.714285714285715,36.8,28.942857142857143,28.557142857142857,observed,172246,interpolated,0.5805650058637065,1.0,2.0,1.0,0.0,1.0,0.8164965809289293,-1.0,,,0,1.1,11.7,6.0,6.800000000000001,5.4,42.3,62.7,28.52857142857143,29.74285714285714,28.31428571428572,28.571428571428573,74.71428571428571,68.85714285714286,75.42857142857143,74.0,-0.12053668025532283,-0.992708874098054,1,0
Vavuniya,2020,28,2020-07-04,2020-07-10,0.0,False,False,72.2,72.2,74.71428571428571,90.85714285714286,47.85714285714285,34.128571428571426,25.2,31.81428571428572,38.0,28.885714285714283,28.32857142857143,observed,172246,interpolated,0.0,1.0,1.0,2.0,1.0,1.25,0.5000000000019622,0.0,,,0,35.6,1.1,11.7,6.0,6.800000000000001,5.4,42.3,28.557142857142857,28.52857142857143,29.74285714285714,28.31428571428572,73.42857142857143,74.71428571428571,68.85714285714286,75.42857142857143,-0.23931566428755743,-0.9709418174260521,1,0
Vavuniya,2020,29,2020-07-11,2020-07-17,6.0,False,False,3.8,3.8,74.14285714285714,89.85714285714286,53.0,32.9,25.342857142857145,31.47142857142857,36.614285714285714,28.728571428571428,28.214285714285715,observed,172246,interpolated,3.483390035182239,0.0,1.0,1.0,2.0,1.0,0.8164965809289293,-1.0,,,0,6.5,35.6,1.1,11.7,6.0,6.800000000000001,5.4,28.32857142857143,28.557142857142857,28.52857142857143,29.74285714285714,74.71428571428571,73.42857142857143,74.71428571428571,68.85714285714286,-0.3546048870425356,-0.9350162426854148,1,0
Vavuniya,2020,30,2020-07-18,2020-07-24,0.0,False,False,23.3,23.3,78.71428571428571,93.14285714285714,55.85714285714285,32.17142857142857,24.342857142857145,31.27142857142857,36.771428571428565,28.185714285714287,27.3,observed,172246,interpolated,0.0,6.0,0.0,1.0,1.0,2.0,2.708012801545681,6.0,,,0,72.2,6.5,35.6,1.1,11.7,6.0,6.800000000000001,28.214285714285715,28.32857142857143,28.557142857142857,28.52857142857143,74.14285714285714,74.71428571428571,73.42857142857143,74.71428571428571,-0.46472317204376806,-0.8854560256532101,1,0
Vavuniya,2020,31,2020-07-25,2020-07-31,0.0,False,False,18.5,18.5,79.28571428571429,92.14285714285714,60.285714285714285,31.17142857142857,24.82857142857143,30.514285714285712,34.75714285714286,28.12857142857143,27.12857142857143,observed,172246,interpolated,0.0,0.0,6.0,0.0,1.0,1.75,2.872281323269355,-6.0,,,0,3.8,72.2,6.5,35.6,1.1,11.7,6.0,27.3,28.214285714285715,28.32857142857143,28.557142857142857,78.71428571428571,74.14285714285714,74.71428571428571,73.42857142857143,-0.5680647467311556,-0.8229838658936566,1,0
Vavuniya,2020,32,2020-08-01,2020-08-07,2.0,False,False,2.9,2.9,76.42857142857143,87.85714285714286,57.0,31.285714285714285,25.47142857142857,29.67142857142857,33.142857142857146,27.914285714285715,27.62857142857143,observed,172246,interpolated,1.161130011727413,0.0,0.0,6.0,0.0,1.5,3.000000000000327,0.0,,,0,23.3,3.8,72.2,6.5,35.6,1.1,11.7,27.12857142857143,27.3,28.214285714285715,28.32857142857143,79.28571428571429,78.71428571428571,74.14285714285714,74.71428571428571,-0.663122658240795,-0.7485107481711013,1,0
Vavuniya,2020,33,2020-08-08,2020-08-14,0.0,False,False,9.8,9.8,75.28571428571429,90.14285714285714,54.85714285714285,31.928571428571427,24.828571428571426,30.071428571428573,34.97142857142857,27.785714285714285,27.5,observed,172246,interpolated,0.0,2.0,0.0,0.0,6.0,2.0,2.828427124746536,2.0,,,0,18.5,23.3,3.8,72.2,6.5,35.6,1.1,27.62857142857143,27.12857142857143,27.3,28.214285714285715,76.42857142857143,79.28571428571429,78.71428571428571,74.14285714285714,-0.7485107481711011,-0.6631226582407952,1,0
