District,Year,Week,Week_Start_Date,Week_End_Date,Number_of_Cases,rain_sum (mm),precipitation_sum (mm),relative_humidity_2m_mean (%),relative_humidity_2m_max (%),relative_humidity_2m_min (%),temperature_2m_max (°C),temperature_2m_min (°C),apparent_temperature_mean (°C),apparent_temperature_max (°C),apparent_temperature_min (°C),temperature_2m_mean (°C),weather_code (wmo code),Estimated_Population,Source_Type,elevation_m
Vavuniya,2012,51,2012-12-15,2012-12-21,1,26.0,26.0,85.28571428571429,94.14285714285714,75.0,26.685714285714287,23.0,27.457142857142856,29.642857142857142,26.185714285714287,24.485714285714288,53.0,172115,census,104.0
Vavuniya,2012,52,2012-12-22,2012-12-28,4,105.0,105.0,89.57142857142857,96.71428571428572,78.42857142857143,26.842857142857145,22.942857142857143,28.0,30.557142857142857,26.6,24.342857142857145,63.0,172115,census,104.0
Vavuniya,2013,1,2012-12-29,2013-01-04,4,17.6,17.6,86.42857142857143,95.42857142857144,72.14285714285714,27.814285714285717,23.142857142857142,29.042857142857144,31.514285714285712,27.214285714285715,25.014285714285712,53.0,172131,interpolated,104.0
Vavuniya,2013,2,2013-01-05,2013-01-11,2,113.3,113.3,88.28571428571429,95.28571428571428,78.14285714285714,26.77142857142857,23.085714285714285,28.3,30.642857142857142,26.785714285714285,24.542857142857144,51.0,172131,interpolated,104.0
Vavuniya,2013,3,2013-01-12,2013-01-18,5,0.0,0.0,73.71428571428571,86.14285714285714,57.57142857142857,27.11428571428572,20.87142857142857,25.428571428571427,28.571428571428573,22.842857142857145,23.642857142857142,3.0,172131,interpolated,104.0
Vavuniya,2013,4,2013-01-19,2013-01-25,0,5.4,5.4,81.28571428571429,92.71428571428572,65.42857142857143,27.62857142857143,21.77142857142857,27.042857142857144,30.442857142857143,24.485714285714288,24.342857142857145,3.0,172131,interpolated,104.0
Vavuniya,2013,5,2013-01-26,2013-02-01,0,0.0,0.0,74.0,87.42857142857143,56.142857142857146,28.4,21.514285714285712,26.571428571428573,30.87142857142857,23.857142857142858,24.47142857142857,1.0,172131,interpolated,104.0
Vavuniya,2013,6,2013-02-02,2013-02-08,1,6.2,6.2,81.85714285714286,95.28571428571428,63.85714285714285,28.985714285714288,22.357142857142858,28.714285714285715,32.68571428571429,26.11428571428572,25.214285714285715,51.0,172131,interpolated,104.0
Vavuniya,2013,7,2013-02-09,2013-02-15,2,57.60000000000001,57.60000000000001,87.14285714285714,96.14285714285714,73.14285714285714,27.61428571428572,23.071428571428573,28.428571428571427,31.185714285714287,26.957142857142856,24.75714285714286,63.0,172131,interpolated,104.0
Vavuniya,2013,8,2013-02-16,2013-02-22,2,14.2,14.2,81.85714285714286,95.85714285714286,63.142857142857146,29.357142857142858,22.314285714285717,29.414285714285715,34.114285714285714,26.11428571428572,25.385714285714283,51.0,172131,interpolated,104.0
Vavuniya,2013,9,2013-02-23,2013-03-01,2,0.0,0.0,76.0,93.71428571428572,53.142857142857146,29.9,20.928571428571427,27.914285714285715,33.714285714285715,23.885714285714283,24.9,3.0,172131,interpolated,104.0
Vavuniya,2013,10,2013-03-02,2013-03-08,0,37.0,37.0,84.14285714285714,94.14285714285714,70.0,28.942857142857143,23.24285714285714,29.32857142857143,33.542857142857144,27.042857142857144,25.52857142857143,63.0,172131,interpolated,104.0
Vavuniya,2013,11,2013-03-09,2013-03-15,2,25.6,25.6,82.57142857142857,97.85714285714286,61.57142857142857,30.814285714285717,22.885714285714283,30.985714285714288,36.57142857142857,27.3,26.32857142857143,63.0,172131,interpolated,104.0
Vavuniya,2013,12,2013-03-16,2013-03-22,1,2.1,2.1,77.71428571428571,97.28571428571428,51.85714285714285,31.7,22.27142857142857,30.32857142857143,36.55714285714286,26.27142857142857,26.4,2.0,172131,interpolated,104.0
Vavuniya,2013,13,2013-03-23,2013-03-29,2,14.2,14.2,80.28571428571429,97.14285714285714,57.85714285714285,31.942857142857143,23.38571428571429,32.48571428571428,38.5,28.185714285714287,27.285714285714285,51.0,172131,interpolated,104.0
Vavuniya,2013,14,2013-03-30,2013-04-05,1,0.5,0.5,71.42857142857143,92.57142857142856,46.57142857142857,33.885714285714286,24.6,33.75714285714285,39.614285714285714,29.5,28.9,3.0,172131,interpolated,104.0
Vavuniya,2013,15,2013-04-06,2013-04-12,0,5.6,5.6,73.42857142857143,91.85714285714286,50.42857142857143,33.75714285714286,25.285714285714285,33.91428571428571,39.22857142857144,30.24285714285714,28.942857142857143,51.0,172131,interpolated,104.0
Vavuniya,2013,16,2013-04-13,2013-04-19,1,15.3,15.3,74.14285714285714,91.57142857142856,50.71428571428572,33.92857142857143,25.314285714285717,33.54285714285714,39.67142857142857,29.942857142857143,28.9,3.0,172131,interpolated,104.0
Vavuniya,2013,17,2013-04-20,2013-04-26,1,23.4,23.4,77.71428571428571,92.28571428571428,55.142857142857146,33.128571428571426,25.12857142857143,33.55714285714286,39.7,30.32857142857143,28.185714285714287,53.0,172131,interpolated,104.0
Vavuniya,2013,18,2013-04-27,2013-05-03,0,25.6,25.6,77.85714285714286,92.85714285714286,56.0,33.042857142857144,25.2,33.35714285714286,38.84285714285714,30.185714285714287,28.285714285714285,61.0,172131,interpolated,104.0
Vavuniya,2013,19,2013-05-04,2013-05-10,3,14.5,14.5,79.28571428571429,91.14285714285714,61.285714285714285,32.457142857142856,25.585714285714285,32.75714285714286,38.15714285714286,29.957142857142856,28.228571428571428,3.0,172131,interpolated,104.0
Vavuniya,2013,20,2013-05-11,2013-05-17,0,5.1,5.1,72.42857142857143,86.71428571428571,50.71428571428572,33.58571428571428,26.47142857142857,32.271428571428565,36.91428571428571,29.74285714285714,29.17142857142857,3.0,172131,interpolated,104.0
Vavuniya,2013,21,2013-05-18,2013-05-24,2,3.3,3.3,71.85714285714286,86.57142857142857,51.0,33.67142857142857,26.071428571428573,31.9,36.71428571428572,29.32857142857143,29.1,3.0,172131,interpolated,104.0
Vavuniya,2013,22,2013-05-25,2013-05-31,1,2.6,2.6,70.14285714285714,85.0,50.0,33.25714285714286,26.085714285714285,30.97142857142857,35.22857142857143,28.7,28.914285714285715,3.0,172131,interpolated,104.0
Vavuniya,2013,23,2013-06-01,2013-06-07,2,6.7,6.7,72.85714285714286,86.42857142857143,51.285714285714285,32.58571428571428,25.714285714285715,30.457142857142856,34.728571428571435,28.5,28.142857142857142,51.0,172131,interpolated,104.0
Vavuniya,2013,24,2013-06-08,2013-06-14,2,7.6,7.6,71.28571428571429,84.28571428571429,50.142857142857146,32.357142857142854,25.857142857142858,30.15714285714285,33.91428571428572,28.085714285714285,28.32857142857143,51.0,172131,interpolated,104.0
Vavuniya,2013,25,2013-06-15,2013-06-21,2,7.699999999999999,7.699999999999999,71.57142857142857,85.0,49.57142857142857,32.642857142857146,25.67142857142857,30.042857142857144,34.22857142857143,28.057142857142857,28.17142857142857,53.0,172131,interpolated,104.0
Vavuniya,2013,26,2013-06-22,2013-06-28,0,11.6,11.6,73.71428571428571,87.28571428571429,53.0,31.685714285714287,25.17142857142857,29.785714285714285,33.58571428571428,27.77142857142857,27.67142857142857,51.0,172131,interpolated,104.0
