District,Year,Week,Number_of_Cases,Risk,Residual_final,n_iterations,converged
Colombo,2012,41,105,119.51959162565106,-14.51959162565106,1,False
Colombo,2012,42,220,135.30141738182138,84.69858261817862,1,False
Colombo,2012,43,55,113.88148430360516,-58.88148430360516,1,False
Colombo,2012,44,45,80.0515570720212,-35.0515570720212,1,False
Colombo,2012,45,0,52.25994019943298,-52.25994019943298,1,False
Colombo,2012,46,36,43.51744458701975,-7.517444587019753,1,False
Colombo,2012,47,51,38.31234812833164,12.687651871668358,1,False
Colombo,2012,48,70,38.41714397668265,31.582856023317348,1,False
Colombo,2012,49,127,91.93185488893693,35.068145111063075,1,False
Colombo,2012,50,148,121.72210671868888,26.277893281311123,1,False
Colombo,2012,51,135,76.7696977117609,58.2303022882391,1,False
Colombo,2012,52,95,98.45912940675598,-3.4591294067559772,1,False
Colombo,2013,1,127,120.65002881283917,6.349971187160833,1,False
Colombo,2013,2,186,142.37040246405832,43.629597535941684,1,False
Colombo,2013,3,109,119.86291232163201,-10.86291232163201,1,False
Colombo,2013,4,162,136.392415237134,25.607584762865997,1,False
Colombo,2013,5,113,81.34182898261959,31.65817101738041,1,False
Colombo,2013,6,75,74.84110590250063,0.15889409749937045,1,False
Colombo,2013,7,172,140.5108632469359,31.489136753064088,1,False
Colombo,2013,8,102,118.83999945518158,-16.839999455181584,1,False
Colombo,2013,9,133,122.51511725386428,10.484882746135725,1,False
Colombo,2013,10,124,127.33103162772574,-3.3310316277257357,1,False
Colombo,2013,11,80,81.84892662492312,-1.8489266249231235,1,False
Colombo,2013,12,100,87.47735025440949,12.522649745590513,1,False
Colombo,2013,13,77,85.56441898008742,-8.564418980087424,1,False
Colombo,2013,14,113,96.96625778862766,16.033742211372342,1,False
Colombo,2013,15,62,66.99825615864339,-4.998256158643386,1,False
Colombo,2013,16,59,65.83355801094942,-6.833558010949417,1,False
Colombo,2013,17,60,64.71497540601958,-4.714975406019576,1,False
Colombo,2013,18,112,80.50056620323008,31.49943379676992,1,False
Colombo,2013,19,72,75.99080600530988,-3.990806005309878,1,False
Colombo,2013,20,55,56.75669519688704,-1.756695196887037,1,False
Colombo,2013,21,91,69.00856798737804,21.991432012621956,1,False
Colombo,2013,22,94,90.91230804644682,3.0876919535531755,1,False
Colombo,2013,23,169,100.34308043947274,68.65691956052726,1,False
Colombo,2013,24,130,150.34866872762333,-20.348668727623334,1,False
Colombo,2013,25,41,77.85867758859979,-36.85867758859979,1,False
Colombo,2013,26,231,138.13688844328618,92.86311155671382,1,False
Colombo,2013,27,232,236.78814192725986,-4.788141927259858,1,False
Colombo,2013,28,218,187.89480190402355,30.105198095976448,1,False
Colombo,2013,29,184,168.67124477513704,15.32875522486296,1,False
Colombo,2013,30,293,256.2177765544184,36.78222344558162,1,False
Colombo,2013,31,154,177.54078078052464,-23.540780780524642,1,False
Colombo,2013,32,180,148.75152308021907,31.248476919780927,1,False
Colombo,2013,33,144,183.12700388710323,-39.12700388710323,1,False
Colombo,2013,34,219,165.36561182211858,53.63438817788142,1,False
Colombo,2013,35,132,169.90233818132486,-37.902338181324865,1,False
Colombo,2013,36,109,122.78190741915884,-13.781907419158841,1,False
Colombo,2013,37,55,84.84179637773548,-29.841796377735477,1,False
Colombo,2013,38,131,76.26720996401636,54.73279003598364,1,False
Colombo,2013,39,108,109.70694159042569,-1.7069415904256857,1,False
Colombo,2013,40,112,92.27278315481956,19.727216845180436,1,False
Colombo,2013,41,57,76.62143182777248,-19.621431827772483,1,False
Colombo,2013,42,48,55.76826014291356,-7.768260142913562,1,False
Colombo,2013,43,164,103.75300234900092,60.24699765099908,1,False
Colombo,2013,44,145,130.93753903832283,14.062460961677175,1,False
Colombo,2013,45,177,153.77619011528614,23.22380988471386,1,False
Colombo,2013,46,139,134.34377791758897,4.656222082411034,1,False
Colombo,2013,47,123,117.90050937817841,5.099490621821587,1,False
Colombo,2013,48,215,193.6342184618207,21.365781538179306,1,False
Colombo,2013,49,254,194.82450076190673,59.175499238093266,1,False
Colombo,2013,50,256,236.86046530842498,19.139534691575022,1,False
Colombo,2013,51,249,237.19892051281352,11.801079487186485,1,False
Colombo,2013,52,329,289.73683133727855,39.263168662721455,1,False
Colombo,2014,1,244,304.1484956389611,-60.148495638961094,1,False
Colombo,2014,2,193,221.0225926860743,-28.02259268607429,1,False
Colombo,2014,3,299,259.9447322692729,39.05526773072711,1,False
Colombo,2014,4,200,236.85746172752445,-36.85746172752445,1,False
Colombo,2014,5,142,131.75339788703945,10.246602112960545,1,False
Colombo,2014,6,118,129.95156942798815,-11.951569427988147,1,False
Colombo,2014,7,143,120.3269037904384,22.673096209561606,1,False
Colombo,2014,8,182,157.48018011466425,24.51981988533575,1,False
Colombo,2014,9,136,113.97645121804374,22.023548781956265,1,False
Colombo,2014,10,144,148.87844594196008,-4.878445941960081,1,False
Colombo,2014,11,69,81.40976228480793,-12.409762284807925,1,False
Colombo,2014,12,128,123.87740539880511,4.122594601194891,1,False
Colombo,2014,13,60,58.009398972338076,1.9906010276619241,1,False
Colombo,2014,14,71,77.13908887976613,-6.139088879766135,1,False
Colombo,2014,15,52,43.29336048645073,8.70663951354927,1,False
Colombo,2014,16,42,42.93994509879673,-0.939945098796727,1,False
Colombo,2014,17,159,122.24522103112093,36.754778968879066,1,False
Colombo,2014,18,115,135.34093595254865,-20.340935952548648,1,False
Colombo,2014,19,146,113.76897755546153,32.23102244453847,1,False
Colombo,2014,20,154,140.96082313091233,13.039176869087669,1,False
Colombo,2014,21,329,303.37926809186706,25.62073190813294,1,False
Colombo,2014,22,442,435.99562433164124,6.004375668358762,1,False
Colombo,2014,23,464,328.6792197750817,135.32078022491828,1,False
Colombo,2014,24,381,461.7692377863712,-80.7692377863712,1,False
Colombo,2014,25,443,486.1973873638217,-43.19738736382169,1,False
Colombo,2014,26,491,561.3842882175925,-70.38428821759248,1,False
Colombo,2014,27,426,372.7976486324805,53.2023513675195,1,False
Colombo,2014,28,440,439.3157991904901,0.684200809509889,1,False
Colombo,2014,29,371,306.6537598242152,64.34624017578483,1,False
Colombo,2014,30,203,235.2671702334489,-32.267170233448894,1,False
Colombo,2014,31,209,190.51298297967787,18.487017020322128,1,False
Colombo,2014,32,246,200.57618101139425,45.423818988605746,1,False
Colombo,2014,33,184,202.8715345476782,-18.87153454767821,1,False
Colombo,2014,34,161,197.07097010163704,-36.070970101637045,1,False
Colombo,2014,35,120,124.91115469623469,-4.911154696234689,1,False
Colombo,2014,36,110,109.44329212780269,0.5567078721973076,1,False
Colombo,2014,37,147,122.32687880635183,24.67312119364817,1,False
Colombo,2014,38,158,131.58407393130003,26.415926068699974,1,False
Colombo,2014,39,158,154.80563328252393,3.194366717476072,1,False
Colombo,2014,40,149,156.85818384296144,-7.858183842961438,1,False
Colombo,2014,41,156,157.02852727986993,-1.0285272798699339,1,False
Colombo,2014,42,176,166.8634385456528,9.136561454347202,1,False
Colombo,2014,43,211,185.19699527617615,25.803004723823847,1,False
Colombo,2014,44,175,139.15004351742505,35.84995648257495,1,False
Colombo,2014,45,296,284.14242024516795,11.857579754832045,1,False
Colombo,2014,46,343,289.55811760133616,53.441882398663836,1,False
Colombo,2014,47,301,297.37103756966457,3.6289624303354344,1,False
Colombo,2014,48,428,352.91585347921966,75.08414652078034,1,False
Colombo,2014,49,320,307.0570995240064,12.94290047599361,1,False
Colombo,2014,50,326,287.5161323434984,38.483867656501616,1,False
Colombo,2014,51,344,294.2590689790675,49.74093102093252,1,False
Colombo,2014,52,311,353.0376386480384,-42.03763864803841,1,False
Colombo,2015,1,259,267.6604835883153,-8.660483588315287,1,False
Colombo,2015,2,194,180.28560222805865,13.71439777194135,1,False
Colombo,2015,3,302,252.2341603047167,49.76583969528329,1,False
Colombo,2015,4,439,393.1527192576829,45.84728074231708,1,False
Colombo,2015,5,410,352.79319790970334,57.20680209029666,1,False
Colombo,2015,6,299,307.2786171794561,-8.278617179456091,1,False
Colombo,2015,7,298,313.91528258317453,-15.91528258317453,1,False
Colombo,2015,8,142,187.5702602780791,-45.570260278079104,1,False
Colombo,2015,9,192,184.54264160359122,7.457358396408779,1,False
Colombo,2015,10,123,119.93798208833451,3.0620179116654924,1,False
Colombo,2015,11,124,137.17816135300458,-13.178161353004583,1,False
Colombo,2015,12,102,96.44613901626238,5.553860983737621,1,False
Colombo,2015,13,80,66.09964792075792,13.900352079242083,1,False
Colombo,2015,14,63,90.38096559743136,-27.380965597431356,1,False
Colombo,2015,15,54,41.43571361237204,12.56428638762796,1,False
Colombo,2015,16,56,60.16783660233061,-4.16783660233061,1,False
Colombo,2015,17,99,87.42827837511184,11.571721624888156,1,False
Colombo,2015,18,107,78.68519182077605,28.314808179223945,1,False
Colombo,2015,19,81,98.15831728104664,-17.158317281046635,1,False
Colombo,2015,20,80,91.8318749685362,-11.831874968536198,1,False
Colombo,2015,21,121,108.39774724887559,12.60225275112441,1,False
Colombo,2015,22,77,68.87509248426333,8.124907515736666,1,False
Colombo,2015,23,69,84.95582904617464,-15.955829046174642,1,False
Colombo,2015,24,125,111.73552403733291,13.264475962667092,1,False
Colombo,2015,25,144,120.08825743583147,23.911742564168534,1,False
Colombo,2015,26,120,109.78343954727279,10.216560452727208,1,False
Colombo,2015,27,85,94.69586942289598,-9.695869422895981,1,False
Colombo,2015,28,156,154.1006247275424,1.899375272457604,1,False
Colombo,2015,29,149,146.90170669737958,2.0982933026204194,1,False
Colombo,2015,31,196,163.27081386015948,32.72918613984052,1,False
Colombo,2015,32,177,163.34476159052275,13.65523840947725,1,False
Colombo,2015,33,117,114.60315888019912,2.3968411198008823,1,False
Colombo,2015,34,143,135.8739336274551,7.126066372544898,1,False
Colombo,2015,35,115,135.59845654708914,-20.598456547089143,1,False
Colombo,2015,36,116,113.00199739598119,2.998002604018808,1,False
Colombo,2015,37,97,105.70837799654663,-8.70837799654663,1,False
Colombo,2015,38,62,51.588428661393166,10.411571338606834,1,False
Colombo,2015,39,96,89.08467956984477,6.915320430155234,1,False
Colombo,2015,40,100,87.88570943323737,12.114290566762634,1,False
Colombo,2015,41,122,118.8590208863835,3.1409791136164955,1,False
Colombo,2015,42,151,129.97957756109082,21.02042243890918,1,False
Colombo,2015,43,155,156.63863093179447,-1.6386309317944665,1,False
Colombo,2015,44,182,186.22498861645272,-4.22498861645272,1,False
Colombo,2015,45,178,176.99951948139673,1.0004805186032684,1,False
Colombo,2015,46,190,166.54076161457573,23.45923838542427,1,False
Colombo,2015,47,232,207.09516061608014,24.904839383919864,1,False
Colombo,2015,48,258,268.11219737292197,-10.112197372921969,1,False
Colombo,2015,49,260,259.1340575929082,0.8659424070917794,1,False
Colombo,2015,50,316,270.2206915603522,45.77930843964782,1,False
Colombo,2015,51,174,174.1387571418385,-0.13875714183851073,1,False
Colombo,2015,52,142,137.86880788381885,4.131192116181154,1,False
Colombo,2016,1,301,289.2383880681203,11.761611931879713,1,False
Colombo,2016,2,279,278.3417702504894,0.6582297495106104,1,False
Colombo,2016,3,328,323.83013905945893,4.169860940541071,1,False
Colombo,2016,4,472,465.8014958478566,6.198504152143414,1,False
Colombo,2016,5,466,399.66422988587334,66.33577011412666,1,False
Colombo,2016,6,354,373.36422856726176,-19.364228567261762,1,False
Colombo,2016,7,351,349.6019963724418,1.3980036275581824,1,False
Colombo,2016,8,254,282.6901058167895,-28.690105816789526,1,False
Colombo,2016,9,287,233.98186735531777,53.018132644682225,1,False
Colombo,2016,10,201,236.45954740338868,-35.45954740338868,1,False
Colombo,2016,11,171,147.7136690782269,23.2863309217731,1,False
Colombo,2016,12,186,175.2631743956246,10.736825604375412,1,False
Colombo,2016,13,174,156.77681440661894,17.22318559338106,1,False
Colombo,2016,14,20,74.43551260596425,-54.43551260596425,1,False
Colombo,2016,15,136,99.18060403955471,36.81939596044529,1,False
Colombo,2016,16,60,68.02993925841076,-8.029939258410764,1,False
Colombo,2016,17,161,170.19503645108048,-9.195036451080483,1,False
Colombo,2016,18,192,176.53669045315064,15.46330954684936,1,False
Colombo,2016,19,58,62.99362116627562,-4.9936211662756165,1,False
Colombo,2016,20,39,40.887799910664796,-1.8877999106647962,1,False
Colombo,2016,21,50,59.63356443622203,-9.63356443622203,1,False
Colombo,2016,22,61,59.47206178279319,1.5279382172068097,1,False
Colombo,2016,23,95,80.66039199676486,14.339608003235142,1,False
Colombo,2016,24,67,39.12254795475651,27.877452045243487,1,False
Colombo,2016,25,84,89.45413422799321,-5.454134227993208,1,False
Colombo,2016,26,249,214.74174958509346,34.25825041490654,1,False
Colombo,2016,27,351,339.75554692970667,11.244453070293332,1,False
Colombo,2016,28,293,362.3170110859345,-69.3170110859345,1,False
Colombo,2016,29,368,350.32906615701285,17.670933842987154,1,False
Colombo,2016,30,433,501.93432891678214,-68.93432891678214,1,False
Colombo,2016,31,332,305.75285329869473,26.24714670130527,1,False
Colombo,2016,32,398,399.7857936561817,-1.7857936561816814,1,False
Colombo,2016,33,347,289.9639870935624,57.03601290643758,1,False
Colombo,2016,34,982,1189.9196580171556,-207.9196580171556,1,False
Colombo,2016,35,236,174.39305335695258,61.60694664304742,1,False
Colombo,2016,36,136,150.449184021623,-14.449184021623012,1,False
Colombo,2016,37,154,147.19869280850716,6.801307191492839,1,False
Colombo,2016,38,137,129.35220173643506,7.647798263564937,1,False
Colombo,2016,39,142,146.82348309237412,-4.8234830923741185,1,False
Colombo,2016,40,143,120.25889436181514,22.741105638184862,1,False
Colombo,2016,41,89,133.6873134431574,-44.68731344315739,1,False
Colombo,2016,42,113,96.75949344257675,16.240506557423245,1,False
Colombo,2016,43,96,102.75848885781122,-6.758488857811216,1,False
Colombo,2016,44,78,75.64549220753888,2.3545077924611206,1,False
Colombo,2016,45,48,97.46758075056863,-49.46758075056863,1,False
Colombo,2016,46,60,42.52126386999619,17.47873613000381,1,False
Colombo,2016,47,85,69.81459455308656,15.185405446913435,1,False
Colombo,2016,48,160,108.50228177576079,51.49771822423921,1,False
Colombo,2016,49,158,146.8738629595676,11.126137040432411,1,False
Colombo,2016,50,319,256.77942639411987,62.22057360588013,1,False
Colombo,2016,51,374,288.82130218773494,85.17869781226506,1,False
Colombo,2016,52,547,559.7112656995562,-12.71126569955618,1,False
Colombo,2016,53,511,617.5616940477321,-106.56169404773209,1,False
Colombo,2017,1,342,395.73590386745803,-53.735903867458035,1,False
Colombo,2017,2,531,461.44701055287567,69.55298944712433,1,False
Colombo,2017,3,565,645.2622747500966,-80.2622747500966,1,False
Colombo,2017,4,482,397.9940465579308,84.0059534420692,1,False
Colombo,2017,5,417,386.42859235836386,30.571407641636142,1,False
Colombo,2017,6,408,468.0818733376088,-60.08187333760878,1,False
Colombo,2017,7,444,402.3270914975852,41.67290850241483,1,False
Colombo,2017,8,220,256.81529533529863,-36.81529533529863,1,False
Colombo,2017,9,427,385.4584879962588,41.54151200374122,1,False
Colombo,2017,10,379,385.2868151317939,-6.286815131793901,1,False
Colombo,2017,11,469,637.7088789549563,-168.70887895495628,1,False
Colombo,2017,12,528,548.680537064087,-20.680537064087048,1,False
Colombo,2017,13,497,544.068347121646,-47.06834712164596,1,False
Colombo,2017,14,664,519.5695705024848,144.4304294975152,1,False
Colombo,2017,15,332,381.4255442600349,-49.42554426003488,1,False
Colombo,2017,16,823,693.3936697826082,129.60633021739181,1,False
Colombo,2017,17,751,667.6854720451104,83.31452795488963,1,False
Colombo,2017,18,777,788.0555425131015,-11.0555425131015,1,False
Colombo,2017,19,772,583.8428786870102,188.15712131298983,1,False
Colombo,2017,20,845,882.7867990749348,-37.786799074934834,1,False
Colombo,2017,21,939,766.5200021888693,172.47999781113072,1,False
Colombo,2017,22,821,765.3070387313865,55.692961268613544,1,False
Colombo,2017,23,914,792.1095762777254,121.89042372227459,1,False
Colombo,2017,24,1032,905.3995906259986,126.6004093740014,1,False
Colombo,2017,25,1267,1217.2666624562514,49.733337543748576,1,False
Colombo,2017,26,1338,1215.7060058478364,122.29399415216358,1,False
Colombo,2017,27,1779,1779.862866523878,-0.8628665238779831,1,False
Colombo,2017,28,1762,1962.9296631092811,-200.92966310928114,1,False
Colombo,2017,29,1972,1783.5881620561609,188.41183794383915,1,False
Colombo,2017,30,1958,1682.4111559613327,275.5888440386673,1,False
Colombo,2017,31,1713,1359.0291584707902,353.9708415292098,1,False
Colombo,2017,32,836,937.6923190990302,-101.69231909903021,1,False
Colombo,2017,33,674,678.5508627684371,-4.550862768437128,1,False
Colombo,2017,34,397,416.9868452993411,-19.9868452993411,1,False
Colombo,2017,35,358,321.92870631567416,36.07129368432584,1,False
Colombo,2017,36,273,223.40164495979678,49.59835504020322,1,False
Colombo,2017,37,219,241.3965295029367,-22.396529502936687,1,False
Colombo,2017,38,216,174.43168749543946,41.56831250456054,1,False
Colombo,2017,39,185,177.91586205062944,7.084137949370557,1,False
Colombo,2017,40,207,187.3531322368433,19.646867763156706,1,False
Colombo,2017,41,234,190.99447213266566,43.00552786733434,1,False
Colombo,2017,42,161,171.5212160529067,-10.52121605290671,1,False
Colombo,2017,43,221,228.33340956883325,-7.333409568833247,1,False
Colombo,2017,44,253,218.54631235918052,34.45368764081948,1,False
Colombo,2017,45,320,281.41605742093407,38.58394257906593,1,False
Colombo,2017,46,238,279.205312789283,-41.20531278928303,1,False
Colombo,2017,47,320,226.96147781456511,93.03852218543489,1,False
Colombo,2017,48,275,251.72572633269274,23.274273667307256,1,False
Colombo,2017,49,367,310.95287070596606,56.04712929403394,1,False
Colombo,2017,50,346,270.48435749016323,75.51564250983677,1,False
Colombo,2017,51,324,269.6494808063408,54.35051919365918,1,False
Colombo,2017,52,290,264.8725590898384,25.127440910161624,1,False
Colombo,2018,1,260,264.6738496476764,-4.673849647676377,1,False
Colombo,2018,2,330,245.24734544989624,84.75265455010376,1,False
Colombo,2018,3,291,253.84929676819883,37.150703231801174,1,False
Colombo,2018,4,278,245.4677597820192,32.532240217980814,1,False
Colombo,2018,5,196,189.79491611783982,6.2050838821601815,1,False
Colombo,2018,6,147,162.56372289555657,-15.563722895556566,1,False
Colombo,2018,7,138,115.94604305586284,22.053956944137155,1,False
Colombo,2018,8,134,124.89475330164703,9.105246698352971,1,False
Colombo,2018,9,121,103.08790458087563,17.91209541912437,1,False
Colombo,2018,10,102,92.62796934571733,9.372030654282668,1,False
Colombo,2018,11,77,69.74583808206752,7.254161917932478,1,False
Colombo,2018,12,100,87.07311669066888,12.926883309331117,1,False
Colombo,2018,13,75,56.1088172594431,18.8911827405569,1,False
Colombo,2018,14,98,84.62498114676623,13.375018853233769,1,False
Colombo,2018,15,72,67.78707952542837,4.212920474571632,1,False
Colombo,2018,16,98,82.11040449950482,15.889595500495176,1,False
Colombo,2018,17,135,118.88045684220461,16.11954315779539,1,False
Colombo,2018,18,109,95.58019749098835,13.419802509011646,1,False
Colombo,2018,19,116,119.40813520500028,-3.408135205000278,1,False
Colombo,2018,20,168,134.8218928873917,33.1781071126083,1,False
Colombo,2018,21,222,192.11302246305166,29.886977536948336,1,False
Colombo,2018,22,193,182.46173114245272,10.53826885754728,1,False
Colombo,2018,23,220,223.45436641079488,-3.4543664107948757,1,False
Colombo,2018,24,266,224.4957190822917,41.504280917708286,1,False
Colombo,2018,25,278,244.3461252946828,33.65387470531721,1,False
Colombo,2018,26,335,343.3812414250473,-8.381241425047278,1,False
Colombo,2018,27,449,426.84358618374614,22.15641381625386,1,False
Colombo,2018,28,431,404.13140979513014,26.86859020486986,1,False
Colombo,2018,29,380,351.63380814690976,28.366191853090243,1,False
Colombo,2018,30,308,299.05441362165345,8.945586378346547,1,False
Colombo,2018,31,343,292.9630911371594,50.03690886284062,1,False
Colombo,2018,32,241,221.31896117261545,19.681038827384555,1,False
Colombo,2018,33,201,195.9375891657628,5.062410834237198,1,False
Colombo,2018,34,142,145.74291013998203,-3.7429101399820297,1,False
Colombo,2018,35,110,133.64935744311052,-23.649357443110517,1,False
Colombo,2018,36,102,98.8968230862503,3.1031769137497065,1,False
Colombo,2018,37,97,86.43570463239055,10.564295367609446,1,False
Colombo,2018,38,97,80.49683190244501,16.50316809755499,1,False
Colombo,2018,39,91,83.96037292332034,7.039627076679665,1,False
Colombo,2018,40,75,67.1037534823876,7.896246517612397,1,False
Colombo,2018,41,78,80.51498393629397,-2.514983936293973,1,False
Colombo,2018,42,92,74.32385549337265,17.676144506627352,1,False
Colombo,2018,43,127,108.68742251768694,18.31257748231306,1,False
Colombo,2018,44,133,127.7634639131182,5.236536086881799,1,False
Colombo,2018,45,161,152.51580460089178,8.484195399108216,1,False
Colombo,2018,46,199,202.37259391140842,-3.3725939114084156,1,False
Colombo,2018,47,207,202.0167384164716,4.983261583528389,1,False
Colombo,2018,48,277,277.9418250515746,-0.9418250515745967,1,False
Colombo,2018,49,331,288.22344962059935,42.776550379400646,1,False
Colombo,2018,50,292,314.94936927742583,-22.94936927742583,1,False
Colombo,2018,51,390,301.30985304427315,88.69014695572685,1,False
Colombo,2018,52,320,300.96231105250445,19.037688947495553,1,False
Colombo,2019,1,299,302.6212665932111,-3.6212665932110895,1,False
Colombo,2019,2,326,326.77762157848224,-0.7776215784822398,1,False
Colombo,2019,3,259,267.60072468150105,-8.600724681501049,1,False
Colombo,2019,4,341,278.68879502426705,62.31120497573295,1,False
Colombo,2019,5,232,215.52140233261537,16.478597667384633,1,False
Colombo,2019,6,201,189.673352164525,11.326647835475,1,False
Colombo,2019,7,215,189.29275000634703,25.707249993652965,1,False
Colombo,2019,8,144,139.38579505981176,4.614204940188245,1,False
Colombo,2019,9,153,163.52454047255821,-10.524540472558215,1,False
Colombo,2019,10,170,157.43048170388198,12.56951829611802,1,False
Colombo,2019,11,173,166.7061227717436,6.293877228256406,1,False
Colombo,2019,12,184,157.5751320108361,26.424867989163886,1,False
Colombo,2019,13,135,123.4862744456596,11.513725554340397,1,False
Colombo,2019,14,166,157.37140412881735,8.628595871182654,1,False
Colombo,2019,15,136,124.64312940443398,11.356870595566022,1,False
Colombo,2019,16,99,108.76899455004948,-9.768994550049484,1,False
Colombo,2019,17,178,166.9494255863741,11.050574413625895,1,False
Colombo,2019,18,168,144.13342597615448,23.866574023845516,1,False
Colombo,2019,19,143,164.75076979694023,-21.750769796940233,1,False
Colombo,2019,20,192,165.9916212366742,26.008378763325794,1,False
Colombo,2019,21,152,128.66110895118575,23.338891048814247,1,False
Colombo,2019,22,211,226.16851108824414,-15.168511088244145,1,False
Colombo,2019,23,233,227.6243616333067,5.375638366693295,1,False
Colombo,2019,24,280,256.25824419837807,23.741755801621935,1,False
Colombo,2019,25,279,207.21921859256128,71.78078140743872,1,False
Colombo,2019,26,334,365.3793870992628,-31.37938709926277,1,False
Colombo,2019,27,303,195.03724904620358,107.96275095379642,1,False
Colombo,2019,28,477,649.9362416199642,-172.93624161996422,1,False
Colombo,2019,29,474,494.1151223043766,-20.115122304376598,1,False
Colombo,2019,30,489,458.8958593663146,30.104140633685404,1,False
Colombo,2019,31,401,380.45353466423734,20.54646533576266,1,False
Colombo,2019,32,391,397.92647314607495,-6.9264731460749545,1,False
Colombo,2019,33,389,319.6098385760577,69.39016142394229,1,False
Colombo,2019,34,399,388.9574139238068,10.042586076193174,1,False
Colombo,2019,35,323,293.24990850452554,29.750091495474464,1,False
Colombo,2019,36,297,270.144973621433,26.855026378567004,1,False
Colombo,2019,37,349,299.99302305994553,49.00697694005447,1,False
Colombo,2019,38,396,352.1102349814742,43.88976501852579,1,False
Colombo,2019,39,420,331.6913625692189,88.30863743078112,1,False
Colombo,2019,40,647,487.9581858348829,159.0418141651171,1,False
Colombo,2019,41,582,545.6535769190436,36.346423080956356,1,False
Colombo,2019,42,587,641.8077812582848,-54.80778125828476,1,False
Colombo,2019,43,777,653.6980929532286,123.30190704677136,1,False
Colombo,2019,44,815,838.8909527113742,-23.89095271137421,1,False
Colombo,2019,45,886,829.2422552294508,56.75774477054915,1,False
Colombo,2019,46,891,759.6168155642551,131.38318443574485,1,False
Colombo,2019,47,832,933.7016048649557,-101.7016048649557,1,False
Colombo,2019,48,793,774.0215825643702,18.978417435629808,1,False
Colombo,2019,49,802,756.4898976655917,45.510102334408316,1,False
Colombo,2019,50,669,658.0882324111273,10.911767588872749,1,False
Colombo,2019,51,661,600.0702390221487,60.92976097785129,1,False
Colombo,2019,52,616,605.0634431762069,10.936556823793126,1,False
Colombo,2019,53,535,521.1322014707514,13.867798529248603,1,False
Colombo,2020,2,462,420.9738795504471,41.02612044955288,1,False
Colombo,2020,3,481,442.0408191841923,38.95918081580771,1,False
Colombo,2020,4,439,422.7572349498082,16.242765050191792,1,False
Colombo,2020,5,305,280.3141667567761,24.685833243223897,1,False
Colombo,2020,6,247,243.33629332371802,3.6637066762819757,1,False
Colombo,2020,7,198,185.03437653743777,12.965623462562235,1,False
Colombo,2020,8,138,131.76822244843123,6.231777551568769,1,False
Colombo,2020,9,175,144.29600895519525,30.703991044804752,1,False
Colombo,2020,10,92,85.37967607006867,6.620323929931331,1,False
Colombo,2020,11,81,60.40765147269961,20.592348527300388,1,False
Colombo,2020,12,48,38.79329196831992,9.20670803168008,1,False
Colombo,2020,13,12,15.68774798133883,-3.6877479813388305,1,False
Colombo,2020,14,2,10.32169270757058,-8.32169270757058,1,False
Colombo,2020,15,10,11.032431514293577,-1.0324315142935774,1,False
Colombo,2020,16,8,7.174342510403837,0.8256574895961633,1,False
Colombo,2020,17,8,8.563469958259578,-0.5634699582595779,1,False
Colombo,2020,18,10,8.743548113750665,1.2564518862493355,1,False
Colombo,2020,19,6,9.648905186538093,-3.6489051865380926,1,False
Colombo,2020,20,24,12.57490847914571,11.42509152085429,1,False
Colombo,2020,21,67,48.88633493418541,18.113665065814587,1,False
Colombo,2020,22,80,61.21368995428321,18.78631004571679,1,False
Colombo,2020,23,81,76.93925397713724,4.060746022862759,1,False
Colombo,2020,24,62,74.38396967955487,-12.383969679554866,1,False
Colombo,2020,25,70,66.15984717509374,3.840152824906255,1,False
Colombo,2020,26,58,68.88854175549015,-10.888541755490152,1,False
Colombo,2020,27,50,48.251610519738755,1.7483894802612454,1,False
Colombo,2020,28,45,33.05306769004439,11.946932309955614,1,False
Colombo,2020,29,82,45.1325404917018,36.8674595082982,1,False
Colombo,2020,30,47,37.71132791963694,9.288672080363057,1,False
Colombo,2020,31,72,69.99790027381785,2.002099726182152,1,False
Colombo,2020,32,53,56.884065128827615,-3.884065128827615,1,False
Colombo,2020,33,55,70.04518709475406,-15.045187094754056,1,False
Colombo,2020,34,52,56.64578818342068,-4.645788183420677,1,False
Colombo,2020,35,71,52.35906188937052,18.640938110629477,1,False
Colombo,2020,36,54,49.911036763359306,4.088963236640694,1,False
Colombo,2020,37,56,50.65859274341831,5.3414072565816895,1,False
Colombo,2020,38,44,39.67397065480763,4.326029345192367,1,False
Colombo,2020,39,38,46.87749011036733,-8.877490110367333,1,False
Colombo,2020,40,34,25.232918290863388,8.767081709136612,1,False
Colombo,2020,41,44,33.36007400045814,10.639925999541859,1,False
Colombo,2020,42,37,33.54421211009177,3.4557878899082297,1,False
Colombo,2020,43,23,23.0485118618473,-0.04851186184729883,1,False
Colombo,2020,44,9,14.305878433178343,-5.305878433178343,1,False
Colombo,2020,45,14,14.17007375598454,-0.17007375598453933,1,False
Colombo,2020,46,17,15.631115689702053,1.3688843102979469,1,False
Colombo,2020,47,16,20.168724330512372,-4.168724330512372,1,False
Colombo,2020,48,12,16.410776163430604,-4.410776163430604,1,False
Colombo,2020,49,17,13.55433625765593,3.4456637423440704,1,False
Colombo,2020,50,6,16.829699051125115,-10.829699051125115,1,False
Colombo,2020,51,39,17.871775066617836,21.128224933382164,1,False
Colombo,2020,52,30,23.20797095665207,6.792029043347931,1,False
Colombo,2021,1,35,252.07780953687626,-217.07780953687626,1,False
